RECID	HHOLDID	NOJOUR	I1	I2	I3	I4	I5	I6	I7	I8	I9	I10	I11	I12	I13	I14	I15	I16	I17	I18	I19	I20	I21	I22	I23	I24	I25	I27	I28	I30	I31	I32	I33	I34	I35
3	2104	0	5	3	1	3	2	1	6	2	22	11	2	2	1	1	1	10	2	9	13	7	1	2	13	2	3	2	7	8	15	14	14	14	15
3	2105	8	1	1	1	1	1	1	10	4	24	6	1	2	1	1	1	10	2	9	13	7	1	3	8	3	2	4	7	8	5	9	5	8	1
3	2105	8	2	1	1	2	1	4	18	1	24	11	2	1	1	1	1	10	2	9	13	7	1	3	8	3	2	3	7	8	5	8	5	7	1
3	2105	0	3	4	3	4	2	7	19	14	1	1	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	2105	0	4	4	3	4	2	7	19	14	1	1	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	2106	30	1	1	1	1	1	1	8	13	30	8	1	2	2	2	2	8	4	9	13	1	1	3	8	3	2	2	7	8	10	12	7	9	10
3	2106	24	2	1	1	2	1	2	7	13	29	12	2	1	1	1	1	10	2	9	13	7	1	3	8	3	2	2	7	8	9	11	7	9	7
3	2106	6	3	1	1	3	1	3	6	13	32	9	1	2	1	1	1	10	1	7	11	7	1	4	8	4	1	8	7	8	3	3	3	2	4
3	2107	0	1	1	1	1	2	4	18	1	32	14	2	1	1	1	1	10	2	9	13	7	1	2	13	2	7	8	7	8	1	1	1	1	1
3	2107	6	2	1	1	3	1	2	6	1	29	12	2	2	1	1	1	10	2	9	13	7	1	2	13	2	7	8	7	8	3	3	2	2	1
3	2107	22	3	1	1	3	1	1	9	4	29	7	1	2	2	2	2	8	4	9	13	1	1	1	13	1	3	2	7	8	9	10	6	8	4
3	2107	4	4	1	3	4	2	7	19	14	13	4	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	3	3	2	2	1
3	2107	4	5	1	3	4	2	7	19	14	7	3	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	3	3	2	2	1
3	2107	4	6	1	3	4	2	7	19	14	9	3	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	3	3	2	2	1
3	2107	4	7	1	3	4	2	7	19	14	8	3	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	3	3	2	2	1
3	2108	26	1	1	1	1	1	1	9	3	27	7	1	2	2	2	1	8	4	9	13	1	1	1	10	1	1	8	7	8	15	14	14	14	15
3	2108	9	2	1	1	3	2	1	12	13	26	6	1	2	2	2	1	6	4	9	13	1	1	1	10	1	7	8	7	8	6	6	11	1	1
3	2108	6	3	1	1	2	1	4	18	7	27	12	2	1	2	1	1	7	4	9	13	2	1	1	10	1	7	8	7	8	4	4	12	2	1
3	2108	0	4	3	3	4	2	7	19	14	15	4	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	2108	0	5	3	3	4	2	7	19	14	14	4	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	2108	0	6	3	1	3	2	1	9	3	17	5	1	2	3	1	1	1	4	9	13	4	1	1	10	1	1	8	7	8	15	14	14	14	15
3	2108	0	7	3	1	3	2	1	12	13	27	7	1	2	1	1	1	10	1	2	2	7	1	1	10	1	1	8	7	8	15	14	14	14	15
3	2108	0	8	3	2	3	2	6	18	13	20	5	1	2	5	5	5	9	3	8	12	8	3	8	13	8	7	7	7	7	15	14	14	14	15
3	2108	0	9	3	2	3	2	6	18	13	28	7	1	2	5	5	5	9	3	8	12	8	3	8	13	8	7	7	7	7	15	14	14	14	15
3	2109	7	1	1	1	1	2	4	18	2	28	12	2	1	1	1	1	10	2	9	13	7	1	3	6	3	3	2	1	8	5	5	4	9	9
3	2109	7	2	1	3	4	2	7	19	14	11	4	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	5	5	4	9	9
3	2109	14	3	1	3	4	2	7	19	14	14	4	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	7	8	4	7	3
3	2110	40	1	1	1	1	1	1	6	6	27	7	1	2	2	1	2	8	4	9	13	2	1	2	8	2	2	2	1	8	12	13	9	2	8
3	2110	30	2	1	1	2	1	2	6	2	27	12	2	1	2	1	2	8	4	9	13	2	1	2	6	2	3	3	7	8	10	12	8	1	7
3	2110	20	3	1	3	4	2	7	19	14	9	3	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	8	10	7	1	6
3	2110	26	4	1	3	4	2	7	19	14	7	3	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	9	11	8	1	8
3	2111	0	1	1	1	1	1	1	17	11	29	7	1	2	2	1	2	8	4	9	13	2	1	1	8	1	7	8	1	8	1	1	1	1	1
3	2111	0	2	1	1	2	1	4	18	1	29	12	2	1	2	1	2	8	4	9	13	2	1	1	8	1	3	3	7	8	1	1	1	1	1
3	2112	29	1	1	1	1	1	1	12	13	30	8	1	2	2	2	2	8	4	9	13	1	1	2	14	2	7	8	5	8	10	12	11	1	7
3	2112	12	2	1	1	2	1	2	12	13	29	12	2	1	1	1	1	10	2	9	13	7	1	1	14	1	3	4	5	8	6	7	10	2	5
3	2112	10	3	1	1	3	2	5	18	1	16	10	2	2	1	1	1	10	2	9	13	7	1	1	14	1	3	3	5	8	6	9	7	6	10
3	2113	14	1	1	1	1	1	1	9	6	28	7	1	2	1	1	1	10	2	9	13	7	1	3	14	3	1	8	5	8	6	7	8	2	1
3	2113	6	2	1	1	2	1	4	18	1	28	12	2	1	1	1	1	10	2	9	13	7	1	3	14	3	1	8	5	8	3	3	6	3	1
3	2113	18	3	1	1	3	2	1	9	2	20	5	1	2	1	1	1	10	2	9	13	7	1	3	12	3	1	8	5	8	8	9	7	9	1
3	2113	21	4	1	1	3	2	1	6	2	18	10	2	2	1	1	1	10	2	9	13	7	1	3	14	3	1	8	5	8	9	10	8	8	4
3	2113	6	5	1	3	4	2	7	19	14	12	4	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	3	3	5	1	1
3	2113	2	6	1	3	4	2	7	19	14	4	2	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	2	2	3	1	1
3	2114	9	1	1	1	1	2	3	18	13	31	14	2	1	1	1	1	10	2	9	13	7	1	1	14	1	1	8	5	8	3	3	4	4	1
3	2115	0	1	1	1	1	2	4	18	1	32	14	2	1	1	1	1	10	2	9	13	7	1	2	13	2	7	8	7	8	1	1	1	1	1
3	2116	35	1	1	1	1	1	1	6	4	29	7	1	2	2	1	1	8	4	9	13	2	1	4	8	4	1	8	2	3	11	13	10	1	9
3	2116	25	2	1	1	2	1	2	6	1	28	12	2	1	1	1	1	10	2	9	13	7	1	3	8	3	3	2	1	8	9	11	8	4	4
3	2117	29	1	1	1	1	1	1	12	7	23	6	1	2	2	1	1	4	4	9	13	2	1	1	8	1	2	3	7	8	9	11	7	5	5
3	2117	14	2	1	1	2	1	2	12	1	23	11	2	1	3	1	1	1	4	9	13	4	1	2	5	2	2	3	7	8	6	9	5	7	1
3	2117	14	3	1	3	4	2	7	19	14	3	2	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	5	7	5	4	1
3	2118	8	1	1	1	1	1	1	12	13	27	7	1	2	2	1	1	8	4	9	13	2	1	2	8	2	2	2	5	8	4	4	5	1	1
3	2118	4	2	1	1	2	1	2	11	1	27	12	2	1	1	1	1	10	2	9	13	7	1	1	14	1	1	8	5	8	3	3	2	1	1
3	2118	4	3	1	3	4	2	7	19	14	11	4	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	1	1	1	1	1
3	2118	8	4	1	3	4	2	7	19	14	3	2	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	3	3	2	1	1
3	2119	24	1	1	1	1	1	1	3	4	29	7	1	2	3	2	1	8	4	9	13	3	1	1	6	1	1	8	3	2	9	11	7	1	6
3	2119	6	2	1	1	2	1	4	18	1	29	12	2	1	1	1	1	10	2	9	13	7	1	2	6	2	1	8	4	2	3	3	2	2	1
3	2120	0	1	3	2	1	1	6	18	13	29	7	1	2	5	5	5	9	3	8	12	8	3	8	13	8	7	7	7	7	15	14	14	14	15
3	2120	16	2	1	1	3	1	1	9	13	23	6	1	2	2	1	2	8	4	9	13	2	1	1	3	1	7	8	7	8	7	9	9	1	3
3	2120	8	3	1	1	3	1	4	18	1	21	11	2	2	1	1	1	10	2	9	13	7	1	2	3	2	7	8	7	8	5	5	4	1	1
3	2120	0	4	4	3	4	2	7	19	14	1	1	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	2120	0	5	4	3	4	2	7	19	14	1	1	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	2120	0	6	3	2	2	1	6	18	13	29	12	2	1	5	5	5	9	3	8	12	8	3	8	13	8	7	7	7	7	15	14	14	14	15
3	2121	0	1	3	2	1	1	6	18	13	27	7	1	2	5	5	5	9	3	8	12	8	3	8	13	8	7	7	7	7	15	14	14	14	15
3	2121	15	2	1	1	2	1	4	18	1	27	12	2	1	2	1	2	2	4	9	13	2	1	1	5	1	2	3	1	8	7	9	7	1	4
3	2121	6	3	1	3	4	2	7	19	14	5	3	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	4	4	3	1	4
3	2121	0	4	4	3	4	2	7	19	14	2	1	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	2121	0	5	4	3	4	2	7	19	14	1	1	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	2122	37	1	1	1	1	2	2	12	4	26	11	2	1	2	2	1	8	4	9	13	1	1	3	14	3	7	8	5	8	11	13	13	1	11
3	2123	12	1	1	1	1	1	3	8	3	32	9	1	2	1	1	1	10	2	9	13	7	1	3	14	3	1	8	5	8	6	7	4	1	1
3	2123	4	2	1	1	2	1	4	18	1	32	14	2	1	1	1	1	10	2	9	13	7	1	4	14	4	2	2	5	8	3	4	4	5	6
3	2124	0	1	3	1	1	2	4	18	1	32	14	2	1	1	1	1	10	2	9	13	7	1	5	8	5	1	8	1	8	15	14	14	14	15
3	2125	0	1	3	1	1	1	1	9	13	29	7	1	2	1	1	1	10	2	9	13	7	1	3	5	3	2	6	7	8	15	14	14	14	15
3	2125	0	2	3	1	2	1	4	18	1	29	12	2	1	1	1	1	10	2	9	13	7	1	4	8	4	2	6	7	8	15	14	14	14	15
3	2125	0	3	3	1	3	2	1	6	2	17	10	2	2	1	1	1	10	2	9	13	7	1	3	8	3	2	4	4	3	15	14	14	14	15
3	2125	0	4	3	3	4	2	7	19	14	13	4	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	2126	0	1	3	1	1	1	1	10	8	30	8	1	2	1	1	1	10	2	9	13	7	1	2	8	2	4	2	1	8	15	14	14	14	15
3	2126	0	2	3	1	2	1	1	6	2	28	12	2	1	2	1	2	8	4	9	13	2	1	2	8	2	1	8	7	8	15	14	14	14	15
3	2127	2	1	1	1	1	2	4	18	1	32	14	2	1	1	1	1	10	2	9	13	7	2	9	14	9	8	8	8	8	2	2	3	1	1
3	2128	6	1	1	1	1	1	3	10	1	32	9	1	2	1	1	1	10	2	9	13	7	1	1	5	1	2	1	7	8	2	2	2	2	1
3	2128	8	2	1	1	2	1	3	5	1	31	14	2	1	1	1	1	10	2	9	13	7	1	1	5	1	1	8	7	8	4	4	3	3	1
3	2129	0	1	1	1	1	2	3	9	1	32	9	1	2	1	1	1	10	2	9	13	7	2	9	14	9	8	8	8	8	1	1	1	1	1
3	2129	10	2	1	1	3	1	5	9	2	28	7	1	2	2	2	2	8	4	9	13	1	1	2	5	2	1	8	1	8	6	7	4	3	5
3	2129	8	3	1	1	3	1	2	18	13	28	12	2	1	2	2	2	8	4	9	13	1	1	2	5	2	2	2	7	8	3	3	2	2	1
3	2129	18	4	1	1	3	2	1	6	2	19	5	1	2	1	1	1	10	2	9	13	7	1	2	5	2	1	8	1	8	7	9	5	2	3
3	2130	14	1	1	1	1	1	1	9	5	24	6	1	2	2	2	2	6	4	9	13	1	1	1	13	1	1	8	1	8	6	7	4	5	2
3	2130	16	2	1	1	2	1	1	10	3	24	11	2	1	3	1	1	1	4	9	13	4	1	1	13	1	2	1	2	1	7	11	6	7	4
3	2131	16	1	1	1	1	1	1	9	6	27	7	1	2	3	3	3	1	4	9	13	4	1	2	5	2	1	8	1	8	7	9	4	4	4
3	2131	10	2	1	1	2	1	4	18	1	27	12	2	1	1	1	1	10	2	9	13	7	1	2	13	2	1	8	7	8	6	8	5	7	4
3	2131	6	3	1	3	4	2	7	19	14	7	3	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	3	3	2	2	1
3	2131	0	4	4	3	4	2	7	19	14	2	1	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	2132	0	1	3	1	1	1	5	9	3	27	7	1	2	2	1	2	8	4	9	13	2	1	4	13	4	3	3	7	8	15	14	14	14	15
3	2132	0	2	3	1	2	1	4	18	1	26	11	2	1	1	1	1	10	2	9	13	7	1	4	13	4	3	2	7	8	15	14	14	14	15
3	2132	0	3	3	3	4	2	7	19	14	6	3	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	2132	0	4	4	3	4	2	7	19	14	1	1	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	2133	16	1	1	1	1	1	1	15	4	26	6	1	2	2	1	2	4	4	9	13	2	1	1	13	1	4	2	7	8	7	8	8	1	4
3	2133	10	2	1	1	2	1	2	12	1	23	11	2	1	1	1	1	10	2	9	13	7	1	1	4	1	4	3	2	2	4	4	5	1	1
3	2133	0	3	4	3	4	2	7	19	14	2	1	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	2133	0	4	4	3	4	2	7	19	14	2	1	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	2134	12	1	1	1	1	1	1	9	4	27	7	1	2	1	1	1	10	2	9	13	7	1	2	14	2	7	8	5	8	6	6	8	1	6
3	2134	10	2	1	1	2	1	4	18	1	26	11	2	1	1	1	1	10	2	9	13	7	1	4	14	4	7	8	5	8	6	6	3	1	2
3	2134	6	3	1	3	4	2	7	19	14	9	3	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	3	3	2	1	1
3	2134	8	4	1	3	4	2	7	19	14	3	2	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	4	4	2	1	1
3	2134	0	5	4	3	4	2	7	19	14	1	1	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	2135	2	1	1	1	1	1	3	1	3	32	9	1	2	1	1	1	10	1	4	11	7	2	9	14	9	8	8	8	8	1	1	1	1	1
3	2135	2	2	1	1	2	1	3	5	2	32	14	2	1	1	1	1	10	2	9	13	7	2	9	14	9	8	8	8	8	1	1	1	1	1
3	2136	4	1	2	1	1	2	4	18	1	32	14	2	1	1	1	1	10	2	9	13	7	1	2	2	2	1	8	1	8	15	14	14	14	15
3	2137	5	1	1	1	1	2	4	18	1	30	13	2	1	1	1	1	10	2	9	13	7	1	6	13	6	4	4	7	8	3	3	2	2	2
3	2138	2	1	1	1	1	2	4	18	1	32	14	2	1	1	1	1	10	2	9	13	7	1	2	10	2	3	2	7	8	2	2	2	14	1
3	2139	14	1	1	1	1	1	1	10	4	29	7	1	2	1	1	1	10	2	9	13	7	1	2	14	2	2	2	5	8	7	11	12	10	14
3	2139	6	2	1	1	2	1	1	9	3	29	12	2	1	1	1	1	10	2	9	13	7	1	3	14	3	3	3	5	8	4	5	12	10	14
3	2140	14	1	1	1	1	1	1	10	5	27	7	1	2	1	1	1	10	2	9	13	7	1	3	8	3	1	8	7	8	7	8	7	7	4
3	2140	16	2	1	1	2	1	1	8	5	27	12	2	1	2	1	1	2	4	9	13	2	1	3	8	3	1	8	7	8	7	9	6	1	2
3	2141	16	1	1	1	1	1	1	12	6	27	7	1	2	2	1	1	8	4	9	13	2	1	3	13	3	3	2	7	8	7	9	10	11	4
3	2141	2	2	1	1	2	1	4	18	1	27	12	2	1	1	1	1	10	2	9	13	7	1	1	8	1	2	2	7	8	1	1	1	1	1
3	2141	12	3	1	3	4	2	7	19	14	13	4	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	6	6	3	5	1
3	2141	4	4	1	3	4	2	7	19	14	10	3	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	1	1	1	1	1
3	2141	4	5	2	3	4	2	7	19	14	7	3	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	2141	2	6	2	3	4	2	7	19	14	7	3	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	2142	0	1	3	1	1	2	4	18	1	31	14	2	1	1	1	1	10	2	9	13	7	1	5	8	5	4	4	7	8	15	14	14	14	15
3	2142	33	2	1	1	3	1	1	9	5	23	6	1	2	2	1	1	7	4	9	13	2	1	3	7	3	4	2	7	8	11	13	9	1	5
3	2142	32	3	1	1	3	1	5	18	1	21	11	2	2	1	1	1	10	2	9	13	7	1	3	8	3	4	3	1	8	10	12	8	3	5
3	2143	18	1	1	1	1	1	1	9	6	28	7	1	2	2	1	1	8	4	9	13	2	1	2	4	2	4	4	1	8	8	9	4	1	2
3	2143	8	2	1	1	2	1	4	18	1	27	12	2	1	1	1	1	10	2	9	13	7	1	2	4	2	3	3	1	8	5	5	3	2	2
3	2143	0	3	3	3	4	2	7	19	14	15	4	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	2143	0	4	1	3	4	2	7	19	14	13	4	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	1	1	1	1	1
3	2143	0	5	1	3	4	2	7	19	14	7	3	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	1	1	1	1	1
3	2144	16	1	1	1	1	1	3	12	1	31	9	1	2	1	1	1	10	1	6	11	7	1	1	8	1	2	3	5	8	6	7	5	3	1
3	2144	6	2	1	1	2	1	4	18	1	30	13	2	1	1	1	1	10	2	9	13	7	1	1	14	1	2	2	5	8	3	3	3	1	1
3	2145	0	1	1	1	1	1	1	9	5	28	7	1	2	2	2	2	8	4	9	13	1	1	2	3	2	7	8	7	8	1	1	1	1	1
3	2145	14	2	1	1	2	1	1	6	5	28	12	2	1	1	1	1	10	2	9	13	7	1	2	3	2	2	2	3	2	7	8	7	8	4
3	2145	2	3	1	3	4	2	7	19	14	7	3	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	2	2	2	2	1
3	2146	11	1	1	1	1	1	1	9	4	29	7	1	2	2	2	2	8	4	9	13	1	1	2	6	2	4	3	2	1	6	7	12	1	1
3	2146	13	2	1	1	2	1	2	9	2	29	12	2	1	1	1	1	10	2	9	13	7	1	2	6	2	4	2	1	8	6	7	12	1	1
3	2147	7	1	1	1	1	1	3	8	2	30	8	1	2	2	2	2	8	4	9	13	1	1	3	8	3	2	3	1	8	5	6	10	6	1
3	2147	7	2	1	1	2	1	1	2	13	29	12	2	1	2	1	2	5	4	9	13	2	1	3	8	3	2	2	1	8	5	6	10	6	1
3	2148	6	1	1	1	1	2	4	18	3	32	14	2	1	1	1	1	10	2	9	13	7	1	3	6	3	3	3	7	8	3	3	2	2	1
3	2149	22	1	1	1	1	1	1	6	13	28	7	1	2	2	2	1	8	4	9	13	1	1	2	7	2	4	4	7	8	9	10	7	1	4
3	2149	14	2	1	1	2	1	2	6	13	28	12	2	1	2	1	1	8	4	9	13	2	1	2	5	2	7	8	7	8	7	8	4	1	3
3	2149	14	3	1	3	4	2	7	19	14	15	4	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	7	8	6	3	3
3	2150	0	1	3	2	1	1	6	18	13	29	7	1	2	5	5	5	9	3	8	12	8	3	8	13	8	7	7	7	7	15	14	14	14	15
3	2150	0	2	3	2	2	1	6	18	13	27	12	2	1	5	5	5	9	3	8	12	8	3	8	13	8	7	7	7	7	15	14	14	14	15
3	2150	16	3	1	1	3	2	1	9	13	20	5	1	2	2	2	1	6	4	9	13	1	1	1	6	1	7	8	7	8	7	9	9	1	4
3	2150	9	4	1	3	4	2	7	19	14	15	4	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	6	6	5	2	1
3	2150	0	5	3	3	4	2	7	19	14	6	3	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	2151	0	1	3	1	1	1	1	9	5	29	7	1	2	1	1	1	10	2	9	13	7	1	3	6	3	3	3	1	8	15	14	14	14	15
3	2151	0	2	3	1	2	1	4	18	1	29	12	2	1	1	1	1	10	2	9	13	7	1	3	6	3	7	8	1	8	15	14	14	14	15
3	2152	14	1	1	1	1	1	5	6	2	27	7	1	2	1	1	1	10	2	9	13	7	1	1	7	1	4	2	7	8	6	8	3	5	3
3	2152	25	2	1	1	2	1	1	8	3	27	12	2	1	1	1	1	10	2	9	13	7	1	1	7	1	2	4	7	8	9	12	10	10	5
3	2152	22	3	1	1	3	2	1	9	2	17	5	1	2	1	1	1	10	2	9	13	7	1	1	5	1	4	2	1	8	8	9	3	6	3
3	2152	3	4	1	3	4	2	7	19	14	10	3	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	1	1	1	1	1
3	2152	2	5	1	3	4	2	7	19	14	9	3	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	1	1	1	1	1
3	2153	0	1	3	1	1	1	1	9	5	26	6	1	2	1	1	1	10	1	3	5	7	1	3	6	3	3	2	1	8	15	14	14	14	15
3	2153	0	2	3	2	2	1	6	18	13	26	11	2	1	5	5	5	9	3	8	12	8	3	8	13	8	7	7	7	7	15	14	14	14	15
3	2154	21	1	1	1	1	1	1	9	6	28	7	1	2	1	1	1	10	2	9	13	7	1	2	5	2	4	3	1	8	9	11	7	10	3
3	2154	13	2	1	1	2	1	1	8	7	28	12	2	1	2	1	2	8	4	9	13	2	1	2	6	2	1	8	1	8	7	8	4	8	5
3	2155	11	1	1	1	1	1	1	10	5	28	7	1	2	1	1	1	10	2	9	13	7	1	2	8	2	2	1	7	8	6	9	13	11	14
3	2155	17	2	1	1	2	1	1	10	3	28	12	2	1	1	1	1	10	2	9	13	7	1	2	8	2	4	6	7	8	8	11	13	11	14
3	2155	7	3	1	3	4	2	7	19	14	14	4	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	5	8	13	10	14
3	2156	0	1	3	1	1	2	3	4	13	31	9	1	1	1	1	1	10	2	9	13	7	1	3	13	3	1	8	7	8	15	14	14	14	15
3	2157	14	1	1	1	1	2	3	10	1	30	13	2	1	1	1	1	10	2	9	13	7	1	3	2	2	6	1	7	8	6	6	4	6	1
3	2158	0	1	3	1	1	1	3	9	1	32	9	1	2	1	1	1	10	2	9	13	7	1	5	2	2	2	1	1	8	15	14	14	14	15
3	2158	0	2	3	2	2	1	6	18	13	31	14	2	1	5	5	5	9	3	8	12	8	3	8	13	8	7	7	7	7	15	14	14	14	15
3	2159	12	1	1	1	1	2	4	18	1	32	14	2	1	1	1	1	10	2	9	13	7	1	3	8	3	2	4	7	8	6	6	4	4	2
3	2160	0	1	1	1	1	2	4	18	1	29	12	2	1	1	1	1	10	2	9	13	7	1	3	8	3	3	2	1	8	1	1	1	1	1
3	2161	5	1	1	1	1	1	3	10	1	31	9	1	2	1	1	1	10	2	9	13	7	1	1	3	1	1	8	1	8	3	3	2	2	5
3	2161	5	2	1	1	2	1	4	18	1	30	13	2	1	1	1	1	10	2	9	13	7	1	1	3	1	1	8	1	8	3	3	2	2	5
3	2162	16	1	1	1	1	1	1	11	4	28	7	1	2	1	1	1	10	1	3	8	7	1	3	6	3	2	3	2	3	7	9	4	1	3
3	2162	14	2	1	1	2	1	4	18	1	28	12	2	1	1	1	1	10	2	9	13	7	1	3	6	3	2	2	7	8	6	7	3	2	1
3	2162	10	3	1	3	4	2	7	19	14	10	3	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	5	5	4	1	1
3	2162	18	4	1	3	4	2	7	19	14	7	3	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	6	6	3	1	1
3	2163	14	1	1	1	1	1	1	4	9	26	6	1	2	2	2	1	8	4	9	13	1	1	2	10	2	3	2	2	1	7	8	11	1	7
3	2163	8	2	1	1	2	1	4	18	1	25	11	2	1	2	1	1	2	4	9	13	2	1	2	6	2	3	3	7	8	4	4	8	1	1
3	2163	0	3	4	3	4	2	7	19	14	1	1	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	2164	0	1	1	1	1	1	1	1	10	28	7	1	2	2	1	1	8	4	9	13	2	1	2	10	2	7	8	7	8	1	1	1	1	1
3	2164	0	2	1	1	2	1	2	1	5	28	12	2	1	2	1	1	8	4	9	13	2	1	2	12	2	7	8	7	8	1	1	1	1	1
3	2165	18	1	1	1	1	1	1	6	3	20	5	1	2	2	2	2	2	4	9	13	1	1	1	8	1	2	2	7	8	8	9	11	1	1
3	2165	6	2	1	1	2	1	2	11	1	24	11	2	1	1	1	1	10	2	9	13	7	1	3	8	3	4	4	7	8	2	2	2	2	1
3	2165	4	3	1	1	3	2	5	18	1	30	13	2	2	1	1	1	10	2	9	13	7	1	5	12	5	4	6	7	8	2	2	2	2	1
3	2165	0	4	4	3	4	2	7	19	14	2	1	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	2165	0	5	4	3	4	2	7	19	14	1	1	2	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	2166	18	1	1	1	1	1	1	9	5	23	6	1	2	1	1	1	10	2	9	13	7	1	3	6	3	2	2	7	8	7	9	4	7	1
3	2166	4	2	1	1	2	1	4	18	1	20	10	2	1	1	1	1	10	2	9	13	7	1	3	8	3	7	8	7	8	3	3	2	2	1
3	2166	0	3	4	3	4	2	7	19	14	2	1	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	2166	0	4	4	3	4	2	7	19	14	1	1	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	15	14	14	14	15
3	2167	8	1	1	1	1	2	2	6	1	32	14	2	1	1	1	1	10	2	9	13	7	1	2	6	2	2	1	7	8	3	3	2	2	1
3	2168	2	1	1	1	1	1	3	9	1	32	9	1	2	1	1	1	10	2	9	13	7	1	4	10	4	1	8	7	8	2	2	2	2	1
3	2168	0	2	1	1	2	1	4	18	1	32	14	2	1	1	1	1	10	2	9	13	7	1	4	13	4	1	8	7	8	1	1	1	1	1
3	2169	30	1	1	1	1	1	1	2	5	28	7	1	2	2	1	2	8	4	9	13	2	1	2	8	2	4	3	1	8	10	12	9	1	3
3	2169	12	2	1	1	2	1	2	7	1	28	12	2	1	1	1	1	10	2	9	13	7	1	2	6	2	3	2	1	8	6	8	8	6	2
3	2169	14	3	1	3	4	2	7	19	14	14	4	1	2	6	6	6	10	4	9	13	9	4	9	14	9	8	8	8	8	6	8	8	5	8
3	2169	17	4	1	1	3	2	5	18	2	18	5	1	2	2	1	2	2	4	9	13	2	1	2	6	2	4	2	1	8	8	10	8	14	2
