RECID	HHOLDID	NOVEH	NOIND	H1	H2	H3	H4	H5	H6	H7	H8	H9	H10	H11	H12	H13	H14	H15	H17	H18	H19	H20	H21	H22	H23	H24	H25	H26	H27	H28	H29	H30	H31	H32	H33	H34	H35	H36
1	5215	1	3	6	4	10	3	1	10	1	3	3	3	2	1	1	2	4	8	4	3	2	7	6	1	2	5	4	8	3	1	2	10	11	13	13	8	13
1	5216	1	2	7	15	9	3	1	10	1	3	3	3	2	1	1	2	2	8	4	3	2	4	6	1	6	4	4	4	3	2	2	10	6	6	3	1	4
1	5217	2	2	1	17	9	3	1	10	1	3	3	3	3	1	1	3	1	8	4	2	3	4	5	1	1	10	5	11	7	1	2	10	12	13	12	1	10
1	5218	1	2	5	2	10	3	1	10	1	3	3	3	2	1	1	2	1	8	4	3	3	4	3	1	9	6	5	6	4	1	2	10	7	9	5	2	3
1	5219	2	5	5	2	10	5	10	8	1	3	3	3	2	1	2	3	1	8	4	2	2	11	5	1	4	6	3	7	2	3	1	8	12	13	13	6	11
1	5220	1	4	6	2	10	5	10	8	1	3	3	3	2	1	1	2	3	8	4	3	2	8	5	1	7	5	4	8	3	3	1	8	15	14	14	14	15
1	5221	1	4	6	2	10	5	10	8	1	3	3	3	2	1	1	2	1	8	4	3	2	8	6	1	9	8	2	9	3	3	1	8	12	13	12	6	12
1	5222	1	6	6	12	9	5	10	8	2	3	3	1	1	1	2	2	1	8	4	4	2	11	3	1	11	8	2	8	2	4	1	8	15	14	14	14	15
1	5223	1	4	7	4	10	5	10	8	1	3	3	3	2	1	1	2	1	8	4	3	2	8	3	1	12	7	3	7	2	3	1	8	14	13	12	1	9
1	5224	1	3	1	4	10	5	10	8	2	1	2	2	2	1	1	2	1	8	4	9	6	7	7	6	18	13	5	13	8	1	2	8	15	14	14	14	15
1	5225	0	1	1	2	10	5	10	8	1	4	3	3	1	1	1	1	2	8	4	7	1	2	1	3	8	2	7	2	3	1	2	8	9	11	5	4	4
1	5226	0	5	2	6	10	5	10	8	1	4	3	3	1	1	1	1	3	3	1	7	1	12	7	1	10	3	4	10	4	3	2	8	14	13	11	8	9
1	5227	3	4	3	20	10	3	1	10	2	3	3	2	4	1	1	4	2	8	4	1	4	10	7	1	9	13	5	13	8	1	2	10	15	14	14	14	15
1	5228	1	6	4	6	10	3	1	10	2	1	2	2	2	1	1	2	3	8	4	9	6	11	5	6	18	13	4	13	8	4	1	10	15	14	14	14	15
1	5229	1	4	1	25	10	10	1	9	1	3	3	3	2	1	1	2	1	8	4	3	2	10	7	1	9	8	5	10	4	1	2	9	15	14	14	14	15
1	5230	0	2	4	25	10	10	1	9	1	4	3	3	1	1	1	1	1	1	1	8	2	3	6	1	8	9	2	10	6	1	2	9	14	13	9	8	11
1	5231	1	2	5	16	10	10	1	9	2	3	3	1	2	1	1	2	1	8	4	3	2	4	5	1	12	13	5	13	8	1	2	9	15	14	14	14	15
1	5232	0	4	4	15	13	13	12	12	2	4	3	1	1	1	1	1	1	8	4	8	6	9	5	1	6	13	6	13	8	2	2	12	15	14	14	14	15
1	5233	1	2	1	25	10	10	1	9	2	3	3	1	2	1	1	2	1	8	4	3	3	4	6	1	5	8	4	10	6	1	2	9	15	14	14	14	15
1	5234	0	3	3	4	10	5	10	8	1	4	3	3	1	1	1	1	2	8	4	7	1	7	3	3	9	4	7	6	3	1	2	8	13	13	10	8	5
1	5235	1	4	1	3	10	7	1	9	1	3	3	3	2	1	1	2	3	8	4	3	2	8	5	1	11	4	4	5	2	3	1	9	14	13	9	2	11
1	5236	2	3	2	25	10	7	1	9	1	3	3	3	2	2	1	3	1	8	4	3	2	6	5	1	11	6	2	8	4	2	1	9	14	13	12	1	3
1	5237	0	1	2	25	10	7	1	9	1	4	3	3	1	1	1	1	1	8	4	8	1	2	1	4	18	2	8	2	3	1	2	9	1	1	1	1	1
1	5238	0	2	6	11	10	10	1	9	1	4	3	3	1	1	1	1	1	2	1	8	2	3	6	1	6	8	2	10	6	1	2	9	11	13	9	11	8
1	5239	0	4	4	1	10	7	1	9	1	4	3	3	1	1	1	1	4	2	1	7	2	9	7	1	10	5	5	8	3	2	2	9	15	14	14	14	15
1	5240	1	2	6	1	9	7	1	9	1	3	3	3	2	1	1	2	1	8	4	3	2	4	8	1	5	7	6	7	4	1	2	9	10	13	12	8	9
1	5241	1	4	7	1	9	7	1	9	1	3	3	3	2	1	1	2	2	8	4	3	2	8	3	1	9	7	2	7	2	3	1	9	10	12	9	1	7
1	5242	0	1	7	25	11	7	7	11	1	4	3	3	1	1	1	1	1	3	1	8	1	1	3	1	6	3	3	3	4	1	2	11	6	7	7	7	4
1	5243	1	5	7	2	11	7	7	11	1	3	3	3	2	1	1	2	1	8	4	3	2	12	7	1	10	6	5	12	5	1	2	11	14	13	13	13	10
1	5244	1	3	1	3	11	7	7	11	1	3	3	3	2	1	1	2	1	8	4	3	2	6	3	1	16	9	3	9	4	2	1	11	6	6	6	6	4
1	5245	2	7	2	25	10	7	7	11	2	2	2	2	2	1	2	3	1	8	4	9	6	12	7	1	9	4	5	13	8	2	2	11	15	14	14	14	15
1	5246	1	3	2	25	11	7	7	11	1	3	3	3	2	1	1	2	1	8	4	3	2	6	6	1	1	6	2	9	4	2	1	11	14	13	10	1	3
1	5247	0	1	2	7	11	7	7	11	1	4	3	3	1	1	1	1	1	8	4	8	1	2	1	3	10	1	8	1	2	1	2	11	6	6	5	2	3
1	5248	0	1	6	1	11	3	9	5	1	4	3	3	1	1	1	1	1	2	1	8	1	1	3	1	7	2	6	2	3	1	2	5	2	2	2	1	1
1	5249	1	2	6	25	10	3	9	5	1	3	3	3	2	1	1	2	1	8	4	3	6	4	5	1	17	8	5	9	5	1	2	5	11	13	10	1	5
1	5250	0	1	6	1	11	3	9	5	2	4	3	1	1	1	1	1	1	2	1	8	1	1	1	4	18	1	4	14	1	1	2	5	15	14	14	14	15
1	5251	1	3	7	1	10	3	9	5	1	3	3	3	1	1	2	2	1	8	4	3	2	7	7	1	9	5	4	9	4	1	2	5	13	13	12	3	9
1	5252	2	5	7	2	11	3	9	5	1	3	3	3	3	1	1	3	1	8	4	2	3	11	5	1	6	6	2	7	2	3	1	5	14	13	13	1	14
1	5253	1	3	1	2	10	3	9	5	1	3	3	3	2	1	1	2	1	8	4	3	6	6	3	1	10	6	2	6	3	2	1	5	14	13	11	1	6
1	5254	0	1	1	3	11	3	9	5	1	4	3	3	1	1	1	1	1	1	1	8	1	1	3	5	11	1	5	1	2	1	2	5	3	3	2	4	4
1	5255	0	1	2	4	11	3	9	5	1	4	3	3	1	1	1	1	1	2	1	8	2	1	3	1	6	4	2	4	5	1	2	5	7	8	7	9	3
1	5256	1	2	2	4	11	3	9	5	1	3	3	3	2	1	1	2	1	8	4	3	6	3	3	1	9	6	2	6	4	1	2	5	11	13	10	2	6
1	5257	0	4	3	25	11	3	9	5	1	4	3	3	1	1	1	1	1	1	1	8	1	9	7	1	11	4	4	6	2	2	1	5	13	13	11	11	13
1	5258	1	2	3	19	11	3	9	5	2	3	3	1	2	1	1	2	1	8	4	3	2	4	5	1	4	8	3	9	5	1	2	5	15	14	14	14	15
1	5259	0	1	3	25	11	3	9	5	1	4	3	3	1	1	1	1	1	8	4	8	1	2	1	4	18	1	8	14	1	1	2	5	3	3	2	1	1
1	5260	1	3	4	25	11	3	9	5	1	3	3	3	2	1	1	2	2	8	4	3	6	6	3	1	9	4	5	4	2	2	1	5	11	13	9	1	9
1	5261	0	1	4	1	11	3	9	5	2	4	3	1	1	1	1	1	1	8	4	8	1	2	1	4	18	1	8	14	1	1	2	5	15	14	14	14	15
1	5262	0	3	6	1	11	3	9	5	1	4	3	3	1	1	1	1	1	2	1	8	1	6	5	1	10	13	4	13	8	2	2	5	11	13	12	8	9
1	5263	3	4	7	25	11	3	9	5	1	3	3	3	3	2	1	4	1	8	4	1	3	10	7	1	9	6	3	11	5	1	2	5	15	14	14	14	15
1	5264	0	2	7	25	11	3	9	5	1	4	3	3	1	1	1	1	1	8	4	8	1	5	1	3	18	1	8	1	1	1	2	5	6	7	4	2	5
1	5265	0	1	1	1	11	3	9	5	1	4	3	3	1	1	1	1	1	8	4	8	1	2	1	4	18	1	8	14	1	1	2	5	4	4	2	1	1
1	5266	0	2	1	1	11	3	9	5	1	4	3	3	1	1	1	1	1	8	4	8	2	5	1	3	6	2	8	2	2	1	2	5	6	6	4	2	1
1	5267	0	1	2	25	11	3	9	5	1	4	3	3	1	1	1	1	1	8	4	8	1	2	1	3	7	2	8	2	3	1	2	5	2	2	2	2	1
1	5268	0	1	2	25	11	3	9	5	1	4	3	3	1	1	1	1	1	8	4	8	1	2	1	4	18	1	8	14	1	1	2	5	1	1	1	1	1
1	5269	0	2	3	1	11	3	9	5	1	4	3	3	1	1	1	1	1	8	4	8	1	5	1	4	18	1	7	1	1	1	2	5	1	1	1	1	1
1	5270	0	1	3	25	11	3	9	5	1	4	3	3	1	1	1	1	1	3	1	8	1	1	3	1	2	13	5	13	8	1	2	5	8	10	4	1	2
1	5271	0	4	3	1	11	3	9	5	1	4	3	3	1	1	1	1	4	1	1	7	2	8	3	1	9	4	3	4	2	3	1	5	1	1	1	1	1
1	5272	0	4	4	25	11	3	9	5	1	4	3	3	1	1	1	1	2	2	1	7	1	8	3	5	11	3	2	3	1	3	1	5	6	6	4	7	1
1	5273	0	1	5	3	11	3	9	5	1	4	3	3	1	1	1	1	1	8	4	8	1	2	1	4	18	1	8	14	1	1	2	5	2	2	2	2	1
1	5274	1	3	5	2	11	3	9	5	1	3	3	3	2	1	1	2	1	8	4	3	3	6	5	1	9	8	3	9	4	2	1	5	14	13	13	1	10
1	5275	0	3	7	2	11	8	6	6	1	4	3	3	1	1	1	1	1	2	1	8	1	6	3	1	10	5	2	5	2	2	1	6	11	13	9	7	7
1	5276	2	2	1	4	11	8	6	6	1	3	3	3	3	1	1	3	1	8	4	2	3	3	6	1	5	6	2	10	6	1	2	6	13	13	13	1	10
1	5277	1	2	1	2	10	8	6	6	1	3	3	3	2	1	1	2	1	8	4	3	2	4	3	1	8	7	6	7	4	1	2	6	12	13	12	3	10
1	5278	1	2	1	3	11	8	6	6	1	3	3	3	2	1	1	2	1	8	4	3	3	3	6	1	1	13	2	13	8	1	2	6	11	13	10	3	11
1	5279	1	2	2	25	11	8	6	6	1	3	3	3	2	1	1	2	1	8	4	3	2	4	6	1	5	8	5	10	6	1	2	6	13	13	13	14	10
1	5280	0	1	6	4	11	4	9	7	1	4	3	3	1	1	1	1	1	8	4	8	1	2	1	4	18	1	7	14	1	1	2	7	1	1	1	1	1
1	5281	0	2	6	25	11	4	9	7	1	4	3	3	1	1	1	1	1	2	1	8	1	4	3	5	10	1	6	13	8	1	2	7	4	4	2	5	4
1	5282	0	2	5	25	11	4	9	7	1	4	3	3	1	1	1	1	2	2	1	7	2	3	6	1	9	5	2	8	5	1	2	7	10	12	7	3	6
1	5283	0	2	6	4	10	4	9	7	1	4	3	3	1	1	1	1	1	8	4	8	1	5	1	3	9	1	8	1	1	1	2	7	1	1	1	1	1
1	5284	0	1	7	5	10	4	9	7	1	4	3	3	1	1	1	1	1	4	1	8	1	1	1	4	18	1	6	14	1	1	2	7	2	2	3	1	1
1	5285	0	1	2	25	11	4	9	7	1	4	3	3	1	1	1	1	2	3	1	7	1	1	3	1	9	7	5	7	6	1	2	7	5	5	3	1	1
1	5286	0	1	3	5	11	4	9	7	1	4	3	3	1	1	1	1	1	8	4	8	1	2	1	4	18	2	7	2	3	1	2	7	3	3	6	1	1
1	5287	0	1	3	1	11	4	9	7	1	4	3	3	1	1	1	1	1	8	4	8	1	2	1	4	18	1	8	14	1	1	2	7	2	2	3	1	1
1	5288	0	2	5	2	11	4	9	7	1	4	3	3	1	1	1	1	1	8	4	8	1	5	1	3	9	1	7	2	2	1	2	7	5	5	7	6	9
1	5289	0	2	5	25	11	4	9	7	1	4	3	3	1	1	1	1	2	2	1	7	2	4	3	1	10	4	5	4	3	1	2	7	6	7	4	1	3
1	5290	1	3	5	10	11	4	9	7	2	3	3	1	1	2	1	2	1	8	4	5	1	7	6	1	9	5	2	13	8	1	2	7	15	14	14	14	15
1	5291	1	2	6	2	11	8	6	6	1	3	3	3	2	1	1	2	1	8	4	3	2	4	3	1	9	6	6	6	4	1	2	6	13	13	13	3	11
1	5292	0	2	7	5	10	8	6	6	1	4	3	3	1	1	1	1	1	4	2	8	1	5	1	4	18	1	8	1	1	1	2	6	5	5	3	2	4
1	5293	0	1	1	13	10	9	5	4	1	4	3	3	1	1	1	1	1	2	1	8	1	1	3	1	2	5	6	5	5	1	2	4	5	5	5	3	5
1	5294	1	6	2	14	10	9	5	4	1	3	3	3	2	1	1	2	2	8	4	3	1	11	5	1	10	6	4	8	2	3	1	4	15	14	14	14	15
1	5295	1	2	7	2	10	9	5	4	1	3	3	3	2	1	1	2	1	8	4	3	2	4	5	1	9	4	5	5	3	1	2	4	10	12	10	10	11
1	5296	0	2	2	25	11	9	5	4	1	4	3	3	1	1	1	1	1	2	1	8	1	4	6	1	5	4	5	5	3	1	2	4	9	10	7	2	3
1	5297	1	3	6	3	11	6	3	4	1	3	3	3	2	1	1	2	1	8	4	3	2	7	6	1	6	6	5	9	4	1	2	4	12	13	9	4	7
1	5298	0	2	7	3	10	6	3	4	1	4	3	3	1	1	1	1	1	2	1	8	2	4	5	1	9	3	6	4	3	1	2	4	2	2	1	2	1
1	5299	1	4	1	13	11	6	3	4	1	3	3	3	2	1	1	2	2	8	4	3	3	8	5	1	3	5	2	6	2	3	1	4	14	13	10	1	4
1	5300	1	1	2	5	10	6	3	4	2	3	3	1	2	1	1	2	1	8	4	3	2	2	1	3	2	2	8	2	3	1	2	4	15	14	14	14	15
1	5301	0	1	3	12	11	6	3	4	1	4	3	3	1	1	1	1	1	8	4	8	1	2	1	4	18	1	7	14	1	1	2	4	1	1	1	1	1
1	5302	0	1	4	8	11	6	3	4	1	4	3	3	1	1	1	1	1	8	4	8	1	2	1	4	18	1	7	14	1	1	2	4	5	5	6	2	1
1	5303	1	4	2	6	11	6	3	4	1	3	3	3	2	1	1	2	1	8	4	3	2	8	3	1	9	6	3	6	2	3	1	4	12	13	9	2	4
1	5304	0	2	2	4	10	6	3	4	1	4	3	3	1	1	1	1	1	8	4	8	6	5	1	3	6	1	7	1	1	1	2	4	6	7	4	4	1
1	5305	0	2	2	25	11	6	3	4	1	4	3	3	1	1	1	1	1	8	4	8	1	5	1	3	9	1	7	2	2	1	2	4	3	3	2	1	1
1	5306	0	2	5	25	11	6	3	4	1	4	3	3	1	1	1	1	1	1	2	8	2	5	3	4	18	1	7	13	8	1	2	4	15	14	14	14	15
1	5307	1	2	4	2	10	4	10	4	1	3	3	3	2	1	1	2	2	8	4	3	3	4	3	1	6	4	6	4	3	1	2	4	9	11	8	1	8
1	5308	1	3	3	8	10	4	9	7	1	3	3	3	2	1	1	2	1	8	4	3	3	6	3	1	8	7	2	7	3	2	1	7	10	12	10	1	4
1	5309	0	1	7	16	10	6	8	3	1	4	3	3	1	1	1	1	1	8	4	8	1	2	1	4	18	1	8	14	1	1	2	3	6	6	2	2	7
1	5310	0	1	7	6	11	6	8	3	1	4	3	3	1	1	1	1	1	8	4	8	1	2	1	3	7	1	8	1	2	1	2	3	2	2	2	2	1
1	5311	0	1	1	13	10	6	8	3	1	4	3	3	1	1	1	1	1	8	4	8	1	2	1	3	11	2	8	2	3	1	2	3	6	7	4	4	3
1	5312	1	6	5	6	11	6	8	3	1	3	3	3	2	1	1	2	1	8	4	3	3	11	7	1	10	4	4	9	2	3	2	3	12	13	9	14	8
1	5313	1	2	6	8	11	6	8	3	1	3	3	3	2	1	1	2	1	8	4	3	3	4	1	3	16	7	6	7	4	1	2	3	11	13	13	1	8
1	5314	0	2	7	25	11	6	8	3	1	4	3	3	1	1	1	1	1	2	1	8	1	4	2	2	6	1	4	3	2	1	2	3	3	3	2	1	1
1	5315	1	2	7	15	11	6	8	3	1	3	3	3	2	1	1	2	1	8	4	3	3	4	1	3	1	11	6	11	7	1	2	3	10	12	12	1	4
1	5316	2	2	1	25	11	6	8	3	1	3	3	3	3	1	1	3	2	8	4	2	3	4	3	1	1	12	4	12	7	1	2	3	12	13	13	1	14
1	5317	1	2	2	14	10	6	8	3	1	3	3	3	2	1	1	2	1	8	4	3	2	5	1	3	1	10	7	11	7	1	2	3	12	13	12	3	12
1	5318	0	2	2	11	11	6	8	3	1	4	3	3	1	1	1	1	1	8	4	8	1	5	1	3	5	9	8	9	5	1	2	3	8	10	4	5	9
1	5319	1	2	3	14	10	6	8	3	1	3	3	3	2	1	1	2	1	8	4	3	2	4	5	1	6	3	6	4	3	1	2	3	6	7	11	1	6
1	5320	0	2	3	25	11	6	8	3	1	4	3	3	1	1	1	1	2	8	4	7	1	5	2	3	10	2	7	3	2	1	2	3	6	7	3	4	1
1	5321	0	2	5	10	11	6	8	3	1	4	3	3	1	1	1	1	1	1	1	8	1	4	6	1	7	5	6	10	6	1	2	3	6	7	6	7	1
1	5322	3	4	5	25	11	6	8	3	1	3	3	3	4	1	1	4	1	8	4	1	4	10	6	1	1	12	5	12	7	1	2	3	9	11	9	8	12
1	5323	1	3	5	25	11	4	10	4	1	3	3	3	2	1	1	2	1	8	4	3	2	6	3	1	8	9	3	9	4	2	1	4	9	10	10	1	2
1	5324	1	2	6	25	11	9	4	1	1	3	3	3	1	1	2	2	1	8	4	3	1	4	6	1	11	4	5	8	5	1	2	1	9	11	6	8	6
1	5325	0	1	1	16	10	9	4	1	1	4	3	3	1	1	1	1	1	8	4	8	1	2	1	3	8	1	7	1	2	1	2	1	3	3	2	2	1
1	5326	0	1	1	16	10	9	4	1	1	4	3	3	1	1	1	1	1	8	4	8	1	2	2	2	11	2	8	2	3	1	2	1	7	8	2	5	6
1	5327	0	1	5	25	11	9	4	1	1	4	3	3	1	1	1	1	1	2	1	8	1	1	8	5	11	1	6	1	2	1	2	1	1	1	1	1	1
1	5328	0	6	6	1	11	9	4	1	1	4	3	3	1	1	1	1	1	2	1	8	1	11	3	1	10	3	2	3	1	4	1	1	7	9	7	8	8
1	5329	0	2	6	13	11	9	4	1	2	4	2	1	1	1	1	1	1	2	1	8	6	4	6	1	11	6	6	13	8	1	2	1	15	14	14	14	15
1	5330	0	5	4	21	11	9	4	1	2	4	3	1	1	1	1	1	4	3	1	7	1	11	1	4	18	4	4	4	1	4	1	1	15	14	14	14	15
1	5331	0	7	5	15	11	9	4	1	1	4	3	3	1	1	1	1	1	2	1	8	1	12	7	1	6	3	6	13	8	3	1	1	13	13	13	13	6
1	5332	1	4	2	25	10	8	6	6	1	3	3	3	1	1	2	2	2	8	4	3	2	8	3	5	12	3	3	3	1	3	1	6	10	12	6	3	4
1	5333	0	2	7	25	11	6	10	1	1	4	3	3	1	1	1	1	1	3	1	8	1	4	5	2	7	2	5	5	3	1	2	1	9	11	10	9	3
1	5334	0	2	3	25	11	6	8	3	1	4	3	3	1	1	1	1	1	8	4	8	1	5	1	3	5	5	8	9	5	1	2	3	8	10	4	8	5
1	5335	1	2	6	7	11	6	8	3	1	3	3	3	2	1	1	2	1	8	4	3	2	5	3	3	13	1	8	8	5	1	2	3	15	14	14	14	15
1	5336	0	2	6	15	10	6	8	3	1	4	3	3	1	1	1	1	1	3	1	8	6	4	2	5	18	3	3	4	3	1	2	3	7	9	5	3	1
1	5337	0	2	5	3	11	6	7	3	1	4	3	3	1	1	1	1	1	2	2	8	1	5	3	4	18	1	8	3	2	1	2	3	6	6	4	6	2
1	5338	0	5	3	1	11	4	10	4	1	4	3	3	1	1	1	1	1	2	1	8	3	11	6	1	9	6	3	9	3	3	1	4	13	13	9	10	8
1	5339	1	4	4	6	11	4	10	4	1	3	3	3	2	1	1	2	1	8	4	3	2	8	3	1	8	7	2	7	2	3	1	4	11	13	12	1	10
1	5340	1	3	5	6	11	4	10	4	1	3	3	3	2	1	1	2	1	8	4	3	2	7	6	3	15	1	8	13	8	1	2	4	14	13	13	2	9
1	5341	0	3	2	4	10	4	10	4	1	4	3	3	1	1	1	1	2	8	4	7	1	7	1	3	11	2	8	3	2	1	2	4	9	11	10	6	4
1	5342	1	2	3	4	10	4	10	4	1	3	3	3	2	1	1	2	1	8	4	3	3	4	3	1	2	9	5	9	5	1	2	4	11	13	10	1	6
1	5343	1	2	7	10	11	6	7	3	1	3	3	3	2	1	1	2	1	8	4	3	2	4	3	1	9	4	6	4	3	1	2	3	7	9	11	4	9
1	5344	0	3	7	25	11	9	5	4	1	4	3	3	1	1	1	1	1	2	1	8	2	6	3	1	4	8	2	8	4	2	1	4	15	14	14	14	15
1	5345	0	4	6	25	11	6	3	4	1	4	3	3	1	1	1	1	3	2	1	7	1	8	1	4	18	2	3	2	1	3	1	4	8	9	5	3	2
1	5346	1	1	7	25	11	6	3	4	1	3	3	3	2	1	1	2	1	8	4	3	2	1	3	1	5	10	4	10	7	1	2	4	8	10	11	1	4
1	5347	0	2	1	3	10	6	3	4	1	4	3	3	1	1	1	1	1	2	1	8	1	4	6	1	7	5	5	9	5	1	2	4	9	13	8	10	10
1	5348	0	2	6	25	11	6	3	4	1	4	3	3	1	1	1	1	1	8	4	8	1	5	1	3	9	1	7	1	1	1	2	4	9	11	7	14	5
1	5349	0	1	6	4	11	4	10	4	1	4	3	3	1	1	1	1	1	8	4	8	1	2	1	3	1	5	7	5	5	1	2	4	4	4	3	4	1
1	5350	2	3	1	25	11	4	10	4	1	3	3	3	3	1	1	3	2	8	4	2	3	6	3	1	1	13	3	13	8	2	2	4	12	13	13	1	10
1	5351	1	5	2	4	11	4	10	4	1	3	3	3	2	1	1	2	2	8	4	3	3	11	3	1	9	7	3	7	2	3	1	4	15	14	14	14	15
1	5352	1	7	5	2	11	3	9	5	1	3	3	3	2	1	1	2	1	8	4	3	2	11	3	1	4	9	3	9	2	4	1	5	14	13	11	1	8
1	5353	1	5	5	25	11	3	9	5	1	3	3	3	2	1	1	2	1	8	4	3	6	11	3	1	9	7	2	7	2	3	1	5	9	11	10	1	7
1	5354	0	2	7	4	11	7	7	11	1	4	3	3	1	1	1	1	1	8	4	8	1	5	1	3	9	1	8	1	1	1	2	11	7	9	6	14	8
1	5355	0	3	5	15	11	6	10	1	2	4	3	2	1	1	1	1	1	2	2	8	1	7	1	3	8	3	7	4	2	1	2	1	15	14	14	14	15
1	5356	0	4	6	3	11	6	10	1	1	4	3	3	1	1	1	1	2	2	1	7	2	8	5	1	6	4	2	5	2	3	1	1	12	13	9	1	5
1	5357	0	1	1	25	11	6	10	1	1	4	3	3	1	1	1	1	1	8	4	8	1	2	1	3	6	1	8	1	2	1	2	1	9	12	8	14	7
1	5358	0	1	2	7	11	6	10	1	1	4	3	3	1	1	1	1	1	2	1	8	1	1	3	1	9	7	4	7	6	1	2	1	8	10	10	8	10
1	5359	0	1	2	2	10	6	10	1	1	4	3	3	1	1	1	1	1	8	4	8	1	2	1	4	18	1	8	14	1	1	2	1	2	2	2	1	3
1	5360	1	1	3	8	11	6	10	1	1	3	3	3	2	1	1	2	1	8	4	3	2	1	3	1	9	6	5	6	6	1	2	1	10	12	11	1	4
1	5361	1	4	3	3	10	6	10	1	1	3	3	3	2	1	1	2	3	8	4	3	3	8	3	1	9	8	4	9	3	3	2	1	14	13	12	11	13
1	5362	0	1	4	2	10	6	10	1	1	4	3	3	1	1	1	1	1	5	1	8	1	1	1	4	18	1	5	14	1	1	2	1	2	2	2	3	1
1	5363	1	4	4	8	11	6	10	1	1	3	3	3	2	1	1	2	2	8	4	3	2	8	6	1	8	7	3	10	4	3	2	1	15	14	14	14	15
1	5364	0	2	5	25	11	6	10	1	1	4	3	3	1	1	1	1	1	5	1	8	1	4	3	4	18	1	6	2	2	1	2	1	9	11	4	1	6
1	5365	0	3	5	3	11	6	10	1	1	4	3	3	1	1	1	1	2	3	1	7	2	6	3	1	9	7	4	7	3	2	2	1	10	13	12	11	10
1	5366	1	3	5	16	11	6	10	1	1	3	3	3	2	1	1	2	2	8	4	3	2	6	3	1	6	9	4	9	4	2	1	1	10	12	10	6	10
1	5367	2	4	5	25	11	3	9	5	1	3	3	3	3	1	1	3	1	8	4	2	3	10	7	1	5	8	4	10	4	1	2	5	15	14	14	14	15
1	5368	1	4	1	11	10	2	10	10	1	3	3	3	2	1	1	2	3	8	4	3	3	8	5	1	12	12	3	12	5	3	1	10	15	14	14	14	15
1	5369	1	2	2	25	11	2	10	10	1	3	3	3	2	1	1	2	2	8	4	3	2	5	2	3	9	2	7	3	2	1	2	10	5	7	6	6	1
1	5370	1	2	3	1	10	2	10	10	1	3	3	3	2	1	1	2	1	8	4	3	2	4	3	1	6	8	5	8	5	1	2	10	12	13	13	1	11
1	5371	3	2	4	2	10	2	10	10	1	3	3	3	2	2	2	4	1	8	4	1	2	4	5	1	9	4	3	5	3	1	2	10	12	13	11	1	8
1	5372	1	2	4	2	11	2	10	10	1	3	3	3	1	2	1	2	1	8	4	5	1	4	1	3	15	2	6	2	2	1	2	10	7	8	9	6	4
1	5373	1	2	6	25	11	5	9	10	1	3	3	3	2	1	1	2	3	8	4	3	3	4	3	1	9	4	5	4	3	1	2	10	11	13	10	1	11
1	5374	1	3	6	25	11	5	9	10	1	3	3	3	2	1	1	2	4	8	4	3	3	6	3	1	2	9	3	9	4	2	1	10	14	13	13	13	9
1	5375	0	1	7	5	10	5	9	10	1	4	3	3	1	1	1	1	1	3	1	8	1	1	1	4	18	1	6	14	1	1	2	10	3	4	2	2	1
1	5376	0	2	1	25	11	5	9	10	1	4	3	3	1	1	1	1	1	8	4	8	1	5	1	3	15	1	8	1	1	1	2	10	8	9	4	1	7
1	5377	1	3	2	2	11	5	9	10	2	3	2	2	2	1	1	2	1	8	4	3	6	7	3	3	9	13	7	13	8	1	2	10	15	14	14	14	15
1	5378	0	1	2	7	11	5	9	10	2	4	3	1	1	1	1	1	1	8	4	8	1	2	1	4	18	2	8	2	3	1	2	10	15	14	14	14	15
1	5379	0	1	3	2	11	5	9	10	1	4	3	3	1	1	1	1	1	8	4	8	1	2	1	3	9	2	8	2	3	1	2	10	4	4	8	1	8
1	5380	0	2	5	20	11	5	9	10	1	4	3	3	1	1	1	1	2	8	4	7	1	5	2	3	2	2	8	5	3	1	2	10	11	13	9	6	12
1	5381	1	2	5	25	11	5	9	10	1	3	3	3	2	1	1	2	3	8	4	3	2	4	3	1	9	8	4	10	6	1	2	10	12	13	11	1	2
1	5382	0	2	5	25	11	5	9	10	2	4	3	1	1	1	1	1	1	8	4	8	2	3	5	1	12	5	2	6	4	1	2	10	15	14	14	14	15
1	5383	0	1	5	25	11	5	9	10	1	4	3	3	1	1	1	1	1	8	4	8	1	2	1	4	18	1	7	14	1	1	2	10	7	8	4	1	5
1	5384	2	1	6	1	11	2	10	10	1	3	3	3	3	1	1	3	1	8	4	2	2	1	3	1	2	13	6	13	8	1	2	10	8	10	10	1	1
1	5385	1	4	6	1	11	2	10	10	1	3	3	3	2	1	1	2	3	8	4	3	4	10	7	1	8	7	6	10	4	1	2	10	14	13	13	12	12
1	5386	1	6	6	8	10	2	10	10	2	3	3	2	2	1	1	2	3	8	4	3	3	11	6	1	2	11	3	12	4	4	1	10	15	14	14	14	15
1	5387	1	2	7	11	10	2	10	10	1	3	3	3	2	1	1	2	1	8	4	3	2	5	1	3	2	7	7	7	4	1	2	10	8	10	5	1	2
1	5388	0	2	1	25	11	7	1	9	1	4	3	3	1	1	1	1	1	3	1	8	1	3	1	4	18	3	2	3	2	2	1	9	7	9	5	2	12
1	5389	0	1	3	8	10	7	1	9	1	4	3	3	1	1	1	1	1	8	4	8	1	2	1	4	18	1	8	14	1	1	2	9	1	1	1	1	1
