RECID	HHOLDID	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54
2	174	1	2	1	2	1	4	10	5	2	13	1	1	2	3	3	1	2	1	8	6	9	2	10	7	7	1	14	4	5	2	2	2	2	2	2	2	2	2	22	8	8	1	12	5	2	2	1	1	1	8	5	1	1	1
2	174	2	1	3	1	2	9	10	16	6	19	1	1	2	2	3	1	2	2	8	6	9	5	10	9	3	11	2	9	2	2	2	2	2	2	2	2	1	2	22	8	8	1	12	5	2	2	1	4	1	8	1	10	11	6
2	175	1	2	1	2	1	4	8	1	1	7	1	2	4	14	9	9	11	9	5	6	9	3	8	17	17	1	14	2	5	2	2	2	2	2	2	2	2	2	22	8	8	5	4	4	2	2	1	1	1	6	5	1	1	1
2	184	1	2	1	2	1	1	8	2	1	9	1	1	2	3	3	1	2	1	3	2	1	1	9	17	17	5	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	4	18	1	2	8	1	4	2	4	5	14	14	15
2	186	1	2	1	2	1	7	10	5	1	13	1	1	2	3	3	1	2	1	1	1	1	1	12	17	17	11	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	4	8	2	3	1	4	1	8	5	11	11	4
2	187	1	2	1	2	1	3	12	1	3	6	1	2	4	14	9	9	11	9	8	6	9	1	9	17	17	8	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	2	6	1	3	1	4	1	8	5	4	7	1
2	187	2	2	1	2	1	4	9	1	4	7	1	1	2	2	3	1	2	1	8	6	9	2	7	17	17	8	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	2	6	1	4	8	1	4	2	1	5	2	4	1
2	187	3	1	3	1	2	9	9	16	6	19	1	2	4	14	9	9	11	9	8	6	9	2	10	17	17	9	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	2	6	1	3	1	4	1	8	5	8	7	8
2	187	4	1	3	1	2	9	4	16	6	19	1	2	4	14	9	9	11	9	8	6	9	5	8	17	17	8	1	9	1	2	2	2	2	2	2	2	1	2	22	8	8	1	2	6	1	3	1	4	1	8	1	2	3	1
2	190	1	2	1	2	1	2	11	10	1	14	1	1	2	3	3	1	2	1	8	6	9	1	7	17	17	8	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	3	18	9	1	4	1	4	1	8	5	7	8	5
2	191	1	2	1	2	1	1	9	3	1	11	1	1	2	1	3	1	2	1	8	6	9	1	13	11	7	13	1	9	1	2	2	2	2	2	2	2	1	2	22	8	8	1	12	4	2	7	3	4	4	8	1	14	14	15
2	212	1	2	1	2	1	5	12	1	1	4	1	2	4	14	9	9	11	9	1	2	1	1	6	17	17	1	14	4	5	2	2	2	2	2	2	2	2	2	22	8	8	1	9	6	1	3	3	2	1	8	5	14	14	15
2	214	1	2	1	2	1	4	11	9	1	15	1	1	2	3	3	1	2	1	2	2	1	1	9	7	7	9	1	9	1	2	2	2	2	2	2	2	1	2	22	8	8	1	9	7	1	3	1	4	1	8	1	14	14	15
2	220	1	2	1	2	1	3	11	2	1	8	1	1	2	3	8	9	10	2	1	2	1	2	10	17	17	10	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	6	4	2	8	1	4	2	3	5	10	10	8
2	221	1	2	1	2	1	7	11	6	1	13	1	1	3	3	3	1	2	1	4	2	1	1	3	17	17	7	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	1	9	2	3	1	4	1	8	5	6	7	3
2	222	1	2	1	3	1	2	10	4	1	12	1	1	2	3	3	1	2	1	1	2	1	1	6	17	17	7	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	1	5	4	8	1	4	1	1	5	9	7	3
2	223	1	2	1	2	1	7	9	5	1	12	1	1	2	3	3	1	2	1	1	2	1	1	10	17	17	9	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	6	6	1	2	1	4	1	7	5	11	9	5
2	224	1	2	1	2	1	4	10	1	1	6	1	2	4	14	9	9	11	9	1	2	1	2	3	17	17	8	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	9	6	2	3	1	4	1	8	5	14	14	15
2	225	1	4	9	10	5	8	14	15	5	18	2	3	3	13	8	8	10	8	7	5	8	6	16	16	16	14	14	8	5	3	3	3	3	3	3	3	3	3	21	7	7	6	18	13	8	11	3	3	16	9	6	14	14	15
2	226	1	2	1	2	1	4	10	2	1	8	1	1	2	3	3	1	2	1	1	2	1	1	10	17	17	9	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	1	10	1	3	1	4	1	8	5	9	9	1
2	227	1	2	1	2	1	4	9	2	1	9	1	1	2	3	3	1	2	1	1	2	1	1	7	3	7	10	1	9	1	1	2	2	2	2	2	2	2	2	4	1	8	1	4	9	1	3	1	4	1	8	2	10	10	8
2	231	1	2	1	2	1	1	8	1	1	4	1	2	4	14	9	9	11	9	4	1	1	1	5	17	17	8	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	2	5	1	2	9	1	4	2	8	5	9	8	1
2	232	1	2	1	3	1	1	8	7	1	16	1	1	2	3	3	1	2	1	8	6	9	1	10	17	17	11	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	2	12	8	2	8	1	4	1	8	5	12	11	5
2	233	1	2	1	8	3	9	14	16	6	19	1	4	4	14	9	9	11	9	4	2	1	1	16	17	17	1	14	1	5	2	2	2	2	2	2	2	2	2	22	8	8	1	11	3	7	4	1	1	1	10	5	1	1	1
2	235	1	2	1	2	1	1	8	1	1	6	1	1	2	13	3	1	2	1	8	6	9	1	3	17	17	5	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	4	18	1	2	10	1	4	1	8	5	8	6	3
2	236	1	1	3	2	1	1	12	4	1	11	1	1	2	2	3	1	2	1	1	2	1	1	7	17	17	11	1	9	1	2	2	2	1	2	2	1	2	2	22	8	8	1	1	12	2	4	1	4	1	8	4	10	11	4
2	237	1	4	9	10	5	8	14	15	5	18	2	3	3	13	8	8	10	8	7	5	8	6	16	16	16	14	14	8	5	3	3	3	3	3	3	3	3	3	21	7	7	6	18	13	8	11	3	3	16	9	6	14	14	15
2	239	1	2	1	2	1	1	9	3	3	11	1	1	2	2	3	1	2	1	8	6	9	1	7	17	17	9	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	5	18	2	1	3	1	4	1	8	5	6	9	1
2	239	2	2	1	2	1	1	10	6	4	14	1	1	2	2	3	1	2	1	1	2	1	1	7	17	17	10	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	9	7	1	2	1	4	3	8	5	8	10	4
2	241	1	4	9	10	5	8	14	15	5	18	2	3	3	13	8	8	10	8	7	5	8	6	16	16	16	14	14	8	5	3	3	3	3	3	3	3	3	3	21	7	7	6	18	13	8	11	3	3	16	9	6	14	14	15
2	242	1	4	9	10	5	8	14	15	5	18	2	3	3	13	8	8	10	8	7	5	8	6	16	16	16	14	14	8	5	3	3	3	3	3	3	3	3	3	21	7	7	6	18	13	8	11	3	3	16	9	6	14	14	15
2	242	2	2	1	1	1	9	8	16	5	19	1	1	2	2	3	1	2	1	8	6	9	2	7	4	5	9	4	9	2	2	2	2	2	2	2	2	1	2	22	8	8	1	15	1	2	2	1	4	3	8	1	14	14	15
2	242	3	2	1	7	3	9	1	16	5	19	1	4	4	14	9	9	11	9	1	2	1	2	7	17	17	7	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	15	2	4	1	1	4	4	10	5	14	14	15
2	245	1	2	1	2	1	4	8	1	1	9	1	1	2	2	3	1	2	1	8	6	9	1	7	17	17	7	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	3	18	1	1	5	1	4	1	8	5	5	7	3
2	246	1	2	1	2	1	2	12	10	1	13	1	1	2	3	3	1	2	2	8	6	9	1	7	17	17	8	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	5	18	13	2	8	1	4	1	8	5	6	8	1
2	249	1	2	1	2	1	1	9	1	1	3	1	2	4	14	9	9	11	9	1	2	1	1	7	2	6	8	3	9	2	2	2	2	2	2	2	2	2	2	22	8	8	1	12	13	1	4	1	4	1	9	5	14	14	15
2	252	1	2	1	2	1	4	10	2	1	9	1	1	2	3	3	1	2	1	1	2	1	1	10	17	17	11	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	9	6	2	3	1	4	1	8	5	13	10	8
2	253	1	2	1	2	1	4	9	2	1	10	1	1	2	3	3	1	2	1	1	2	1	1	8	17	17	8	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	6	7	1	2	1	4	1	8	5	11	8	4
2	254	1	2	1	2	1	1	9	2	1	10	1	1	3	3	3	1	2	1	1	2	1	1	7	17	17	6	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	6	5	1	4	1	4	1	8	5	6	7	1
2	254	2	2	1	9	3	9	1	16	6	19	1	4	4	14	9	9	11	9	1	2	1	1	3	17	17	6	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	6	5	1	4	1	4	1	10	5	8	7	5
2	255	1	1	3	1	2	9	11	16	6	19	1	1	2	3	3	1	2	1	8	6	9	2	7	17	17	9	1	9	1	2	2	1	1	1	2	1	2	2	22	8	8	1	9	5	1	3	1	4	1	8	4	6	9	5
2	255	2	2	1	2	1	3	11	3	2	10	1	1	2	3	3	1	2	1	1	2	1	1	4	17	17	7	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	6	3	2	8	1	4	2	8	5	5	6	5
2	256	1	2	1	2	1	1	8	5	1	14	1	1	2	3	3	1	2	1	4	2	1	5	7	17	17	9	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	5	5	2	8	1	4	1	8	5	3	9	11
2	256	2	2	1	8	3	9	2	16	6	19	1	4	4	14	9	9	11	9	1	2	1	5	4	17	17	7	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	5	5	2	8	1	4	1	10	5	9	7	3
2	257	1	2	1	2	1	3	11	4	1	11	1	1	2	3	3	1	2	1	1	2	1	1	11	17	17	8	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	2	13	1	3	1	4	1	8	5	11	9	5
2	258	1	2	1	2	1	4	8	1	1	6	1	2	4	14	9	9	11	9	1	1	1	3	7	1	7	14	14	9	5	2	2	2	2	2	2	2	2	2	22	8	8	1	6	8	1	3	3	4	1	8	5	14	14	15
2	259	1	2	1	2	1	1	9	3	1	11	1	1	2	3	3	1	2	1	2	2	1	1	9	17	17	11	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	2	5	1	2	8	1	4	1	8	5	8	11	5
2	262	1	1	3	2	1	5	11	3	3	11	1	1	2	2	3	1	2	2	8	6	9	1	10	7	7	1	14	1	5	2	2	2	2	2	2	2	1	2	22	8	8	1	14	8	1	3	1	1	1	8	1	1	1	1
2	262	2	1	3	2	1	2	8	1	4	5	1	2	4	14	9	9	11	9	8	6	9	1	5	3	4	1	14	1	5	2	2	2	2	2	2	2	2	2	22	8	8	1	15	3	2	1	1	2	3	4	5	1	1	1
2	262	3	1	3	2	1	1	8	1	4	4	1	2	4	14	9	9	11	9	8	6	9	1	7	17	17	9	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	9	4	2	1	1	4	4	2	5	13	10	6
2	263	1	2	1	2	1	1	8	1	1	4	1	1	2	2	3	1	2	1	1	2	1	1	3	17	17	6	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	4	8	2	2	1	4	1	7	5	10	6	1
2	264	1	2	1	2	1	3	10	1	2	5	1	2	4	14	9	9	11	9	8	6	9	2	5	2	5	7	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	14	3	1	3	1	4	1	8	5	7	7	8
2	264	2	2	1	1	1	9	11	16	6	19	1	2	4	14	9	9	11	9	8	6	9	2	2	2	1	1	14	4	5	2	2	2	2	2	2	2	1	2	22	8	8	1	14	3	1	3	1	1	1	8	1	1	1	1
2	265	1	2	1	2	1	5	9	4	1	13	1	1	2	3	3	1	2	1	1	1	1	1	8	2	8	9	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	2	7	2	11	1	4	1	8	5	11	9	6
2	266	1	2	1	2	1	1	11	4	1	12	1	1	2	3	3	1	2	1	8	6	9	1	8	17	17	1	1	4	4	2	2	2	2	2	2	2	2	2	22	8	8	3	18	3	2	5	1	1	1	8	5	14	14	15
2	267	1	2	1	2	1	7	8	6	1	14	1	1	2	2	3	1	2	1	1	1	1	1	7	17	17	7	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	5	7	2	2	1	4	1	6	5	9	7	4
2	269	1	2	1	1	2	9	11	16	6	19	1	1	2	2	3	1	2	1	1	1	1	1	7	7	3	8	1	9	1	2	2	1	1	1	2	1	1	2	22	8	8	1	12	5	2	3	1	4	1	8	4	6	8	7
2	275	1	2	1	2	1	1	11	3	3	10	1	1	2	2	3	1	2	1	1	2	1	1	10	10	3	1	14	2	5	1	2	2	2	2	2	2	2	2	2	4	8	1	4	9	2	3	1	1	1	8	2	1	1	1
2	275	2	2	1	2	1	1	10	1	4	5	1	2	4	14	9	9	11	9	8	6	9	2	4	17	17	1	14	2	5	2	2	2	2	2	2	2	2	2	22	8	8	1	4	9	2	3	1	1	1	8	5	1	1	1
2	276	1	2	1	2	1	4	11	3	1	10	1	1	3	2	3	1	2	1	1	1	1	1	9	8	5	12	1	9	1	2	2	2	2	2	2	2	1	2	22	8	8	1	12	5	2	3	1	4	1	8	1	12	11	5
2	277	1	1	3	3	1	7	12	10	3	15	1	1	2	3	3	1	2	1	1	2	1	2	15	14	5	13	1	9	1	2	2	1	1	1	2	1	2	2	22	8	8	1	1	13	1	3	1	4	1	8	4	14	14	15
2	277	2	1	3	2	1	3	8	3	4	12	1	1	2	3	3	1	2	1	1	2	1	2	4	3	3	11	1	9	1	2	2	1	1	1	2	1	2	2	22	8	8	1	1	13	2	8	1	4	2	7	4	14	14	15
2	277	3	2	1	2	1	2	9	2	4	8	1	2	4	14	9	9	11	9	5	6	9	2	15	17	17	1	14	1	5	2	2	2	2	2	2	2	2	2	22	8	8	1	2	13	2	1	1	1	3	3	5	14	14	15
2	279	1	2	1	2	1	4	12	1	1	6	1	1	2	2	2	1	1	1	1	2	1	1	8	17	17	14	14	9	5	2	2	2	2	2	2	2	2	2	22	8	8	1	10	2	1	7	3	4	2	8	5	14	14	15
2	282	1	4	9	10	5	8	14	15	5	18	2	3	3	13	8	8	10	8	7	5	8	6	16	16	16	14	14	8	5	3	3	3	3	3	3	3	3	3	21	7	7	6	18	13	8	11	3	3	16	9	6	14	14	15
2	282	2	4	9	10	5	8	14	15	5	18	2	3	3	13	8	8	10	8	7	5	8	6	16	16	16	14	14	8	5	3	3	3	3	3	3	3	3	3	21	7	7	6	18	13	8	11	3	3	16	9	6	14	14	15
2	284	1	4	9	10	5	8	14	15	5	18	2	3	3	13	8	8	10	8	7	5	8	6	16	16	16	14	14	8	5	3	3	3	3	3	3	3	3	3	21	7	7	6	18	13	8	11	3	3	16	9	6	14	14	15
2	284	2	2	1	2	1	4	11	7	5	13	1	1	1	3	3	1	2	1	8	6	9	2	10	17	17	14	14	9	5	2	2	2	2	2	2	2	2	2	22	8	8	4	18	1	2	8	3	4	2	7	5	14	14	15
2	285	1	2	1	2	1	3	8	3	1	11	1	1	2	13	3	1	2	1	1	1	1	3	9	17	17	10	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	1	6	1	3	1	4	1	8	5	8	10	9
2	287	1	2	1	2	1	1	9	2	1	10	1	1	2	2	3	1	2	1	8	6	9	1	6	17	17	14	14	9	5	2	2	2	2	2	2	2	2	2	22	8	8	3	18	1	1	5	3	4	1	8	5	14	14	15
2	288	1	4	9	10	5	8	14	15	5	18	2	3	3	13	8	8	10	8	7	5	8	6	16	16	16	14	14	8	5	3	3	3	3	3	3	3	3	3	21	7	7	6	18	13	8	11	3	3	16	9	6	14	14	15
2	290	1	1	3	2	1	7	11	8	1	15	1	1	2	2	3	1	2	2	1	3	1	1	11	8	8	12	1	9	1	2	2	1	1	1	2	1	2	2	22	8	8	1	2	8	2	3	1	4	1	8	4	13	12	8
2	291	1	2	1	2	1	4	9	2	1	10	1	1	2	3	3	1	2	1	1	2	1	1	9	17	17	6	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	5	9	8	3	1	4	1	9	5	11	6	3
2	292	1	2	1	2	1	1	10	7	1	14	1	1	2	3	3	1	2	2	1	1	1	1	9	17	17	11	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	9	13	1	2	1	4	3	8	5	14	14	15
2	292	2	2	1	9	3	9	1	16	6	19	1	4	4	14	9	9	11	9	1	4	1	1	8	17	17	7	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	10	13	8	4	1	4	1	10	5	9	7	7
2	293	1	2	1	2	1	5	14	1	3	6	1	2	4	14	9	9	11	9	8	6	9	1	4	17	17	5	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	4	18	8	1	8	1	4	1	8	5	6	6	1
2	293	2	2	1	5	1	9	6	16	4	19	1	2	4	14	9	9	11	9	8	6	9	1	4	17	17	4	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	5	18	8	1	8	1	4	2	8	5	3	3	1
2	294	1	2	1	2	1	3	11	2	1	10	1	1	2	1	3	1	2	1	1	2	1	1	9	17	17	9	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	5	13	2	7	1	4	2	9	5	11	9	8
2	295	1	2	1	2	1	1	11	10	1	16	1	1	3	2	3	1	2	2	1	2	1	1	9	17	17	9	1	9	1	1	2	2	2	2	2	2	2	2	22	8	8	1	4	13	1	3	1	4	1	8	2	7	9	6
2	297	1	2	1	3	1	3	11	2	3	8	1	2	4	14	9	9	11	9	8	6	9	1	15	17	17	8	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	3	18	8	1	4	1	4	1	8	5	9	8	1
2	297	2	2	1	2	1	1	10	6	4	14	1	1	2	2	3	1	2	2	1	2	1	1	7	2	6	8	1	9	1	2	2	1	2	2	2	2	2	2	22	8	8	1	1	7	1	3	1	4	3	8	3	11	7	1
2	297	3	2	1	1	1	9	12	16	6	19	1	1	2	2	3	1	2	2	4	2	1	2	6	17	17	10	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	1	7	1	3	1	4	3	8	5	4	10	9
2	297	4	2	1	2	1	1	8	1	4	4	1	2	4	14	9	9	11	9	8	6	9	2	9	17	17	2	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	4	18	1	2	9	1	4	2	8	5	3	2	1
2	298	1	3	4	2	1	3	10	7	3	15	1	1	2	2	3	1	2	1	8	6	9	1	10	9	3	12	1	9	1	2	2	2	1	2	2	1	2	1	22	8	8	1	6	8	2	3	1	4	1	8	4	11	13	14
2	298	2	2	1	3	1	1	8	1	4	6	1	1	2	2	3	1	2	2	8	6	9	1	4	17	17	4	4	9	2	2	2	2	2	2	2	2	2	2	22	8	8	4	18	1	2	8	1	4	2	8	5	2	2	3
2	299	1	2	1	3	1	4	11	3	1	10	1	1	1	9	3	2	6	1	5	6	9	1	7	17	17	10	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	1	10	2	3	1	4	1	8	5	13	10	8
2	300	1	2	1	2	1	4	10	9	4	16	1	1	2	2	3	1	2	2	8	6	9	1	9	2	9	12	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	2	1	2	4	1	4	2	8	5	12	12	14
2	300	2	2	1	2	1	4	11	5	3	12	1	1	2	3	3	1	2	1	1	2	1	2	10	17	17	12	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	9	4	2	2	1	4	4	8	5	10	9	1
2	300	3	2	1	2	1	1	10	6	4	14	1	1	2	3	3	1	2	2	8	6	9	2	10	1	9	12	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	2	1	2	1	1	4	5	4	5	9	7	4
2	300	4	2	1	1	2	9	9	16	6	19	1	1	2	2	3	1	2	1	8	6	9	1	7	17	17	1	1	1	4	2	2	2	2	2	2	2	1	2	22	8	8	1	2	1	2	4	1	1	2	8	1	1	1	1
2	301	1	2	1	2	1	2	13	10	3	13	1	1	2	3	3	1	2	1	1	2	1	1	8	17	17	7	1	9	1	2	2	2	2	2	2	2	1	2	22	8	8	1	2	6	2	3	1	4	1	8	1	13	4	5
2	301	2	2	1	2	1	1	11	6	4	11	1	1	2	2	3	1	2	1	4	2	1	2	8	17	17	7	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	2	13	2	8	1	4	2	8	5	8	7	9
2	302	1	2	1	3	1	4	8	2	1	9	1	1	2	3	3	1	2	1	1	1	1	1	9	17	17	7	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	1	7	1	3	1	4	1	8	5	13	7	8
2	303	1	2	1	2	1	4	10	2	1	18	1	1	2	2	3	1	2	1	1	3	1	1	7	4	6	7	1	9	1	2	2	1	2	2	2	2	2	2	22	8	8	1	4	5	1	4	1	4	1	8	3	10	9	1
2	307	1	2	1	2	1	4	11	1	1	6	1	2	4	14	9	9	11	9	1	2	1	2	7	17	17	14	14	9	5	2	1	2	2	2	2	2	2	2	22	8	3	1	9	5	2	2	3	4	1	8	3	14	14	15
2	308	1	2	1	2	1	1	9	1	1	7	1	2	4	14	9	9	11	9	4	2	1	1	9	17	17	9	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	2	18	13	2	3	1	4	1	8	5	14	14	15
2	311	1	2	1	2	1	1	8	4	1	14	1	1	2	3	3	1	2	1	1	2	1	1	9	4	8	12	1	9	1	1	2	2	2	2	2	2	2	2	1	1	8	1	16	8	8	3	1	4	1	8	2	13	12	6
2	312	1	2	1	6	3	9	5	16	6	19	1	4	4	14	9	9	11	9	5	6	9	1	1	17	17	2	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	6	4	3	3	1	4	1	10	5	3	2	3
2	312	2	2	1	9	3	9	1	16	6	19	1	4	4	14	9	9	11	9	1	1	1	1	4	17	17	4	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	2	6	1	3	8	1	4	2	10	5	6	4	1
2	313	1	2	1	2	1	4	9	5	1	14	1	1	2	3	3	1	2	1	1	1	1	1	4	17	17	7	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	6	2	2	8	1	4	2	4	5	11	7	2
2	316	1	2	1	2	1	2	13	3	3	8	1	2	4	14	9	9	11	9	1	2	1	1	10	5	8	10	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	2	10	2	3	1	4	1	8	5	14	14	15
2	316	2	2	1	2	1	2	12	3	4	8	1	2	4	14	9	9	11	9	1	2	8	1	8	4	7	9	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	2	6	2	8	1	4	2	8	5	14	14	15
2	316	3	2	1	2	1	4	10	4	4	11	1	1	2	3	3	1	2	1	7	2	1	1	3	1	3	10	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	6	4	2	1	1	4	4	4	5	14	14	15
2	317	1	2	1	3	1	4	9	2	1	9	1	1	2	3	3	1	2	8	1	3	2	1	9	17	17	9	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	8	8	2	3	1	4	1	6	5	10	9	7
2	318	1	2	1	2	1	3	11	6	1	13	1	1	2	3	3	1	2	1	1	2	1	1	13	17	17	11	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	1	9	1	3	1	4	1	8	5	11	11	8
2	319	1	2	1	3	1	4	8	1	1	8	1	1	2	2	3	1	2	1	3	3	4	1	7	17	17	8	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	2	6	1	2	8	1	4	2	5	5	13	8	4
2	320	1	2	1	2	1	4	10	15	1	13	1	1	2	2	3	1	2	1	1	3	3	1	8	17	17	9	1	9	1	2	2	2	2	2	2	2	2	1	22	8	8	1	1	10	2	3	1	4	1	8	3	7	10	5
2	321	1	4	9	10	5	8	14	15	5	18	2	3	3	13	8	8	10	8	7	5	8	6	16	16	16	14	14	8	5	3	3	3	3	3	3	3	3	3	21	7	7	6	18	13	8	11	3	3	16	9	6	14	14	15
2	322	1	2	1	2	1	1	10	4	1	12	1	1	2	3	3	1	2	1	1	2	1	1	9	17	17	9	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	9	7	1	5	1	4	1	8	5	9	9	5
2	323	1	2	1	4	1	2	10	5	1	15	1	1	2	3	3	1	2	1	2	2	1	1	11	3	10	12	1	9	1	1	2	2	2	2	2	2	2	2	4	4	8	1	1	7	1	3	1	4	1	8	2	14	14	15
2	328	1	2	1	2	1	3	10	1	1	4	1	2	4	14	9	9	11	9	4	2	1	1	7	17	17	10	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	9	6	1	3	1	4	1	8	5	4	10	1
2	328	2	2	1	9	3	9	1	16	6	19	1	4	4	14	9	9	11	9	1	2	1	1	6	17	17	2	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	9	6	1	3	1	4	1	10	5	3	2	2
2	332	1	2	1	2	1	1	9	3	1	12	1	1	2	1	3	1	2	1	8	6	9	1	11	17	17	10	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	3	18	7	1	5	1	4	1	8	5	8	10	3
2	333	1	1	3	2	1	5	9	4	1	13	1	1	2	3	3	1	2	1	1	1	1	3	15	15	9	12	1	9	1	2	2	1	1	1	2	1	2	2	22	8	8	1	4	8	2	2	1	4	1	7	4	11	11	12
2	334	1	2	1	2	1	4	10	5	1	13	1	1	2	2	3	1	2	1	1	5	8	1	10	17	17	9	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	14	3	8	3	1	4	1	9	5	7	9	6
2	335	1	2	1	2	1	4	10	3	1	10	1	1	2	1	3	1	2	1	8	6	9	1	3	17	17	14	14	9	5	2	2	2	2	2	2	2	2	2	22	8	8	4	18	1	2	9	3	4	1	8	5	14	14	15
2	337	1	1	3	2	1	3	10	4	1	13	1	1	2	2	3	1	2	1	8	6	9	1	8	7	5	9	1	9	1	2	2	2	1	1	2	1	1	2	22	8	8	1	13	2	2	3	1	4	1	8	4	13	9	6
2	338	1	2	1	3	1	4	10	5	1	1	1	1	2	3	3	1	2	1	1	1	1	1	8	17	17	11	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	4	8	2	2	1	4	1	8	5	10	11	4
2	339	1	2	1	2	1	1	8	2	1	10	1	1	2	3	3	1	2	1	8	6	9	3	3	17	17	4	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	5	9	2	8	2	1	4	1	8	5	10	4	4
2	340	1	2	1	2	1	2	13	14	3	14	1	1	2	2	3	1	2	2	4	2	1	1	14	17	17	13	1	9	1	2	2	2	2	2	2	2	1	2	22	8	8	1	2	13	2	3	3	4	1	8	1	14	14	15
2	340	2	2	1	2	1	7	11	8	4	15	1	1	2	3	3	1	2	2	4	1	1	1	10	17	17	13	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	2	1	2	8	1	4	3	8	5	14	14	15
2	342	1	2	1	2	1	4	10	2	1	9	1	1	2	1	3	1	2	1	4	2	1	3	2	17	17	5	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	6	4	1	4	1	4	1	8	5	14	14	15
2	347	1	2	1	2	1	1	11	8	1	14	1	1	2	3	3	1	2	2	4	1	1	1	8	17	17	7	1	9	1	2	2	2	2	2	2	2	2	2	22	8	8	1	2	13	2	3	1	4	1	8	5	4	7	1
