"","recid","hholdid","i1_person_id","j1_journey_num","j2_land_use_origin","j3_area_type_origin","j4_land_use_dest","j5_area_type_dest","j6_plan_region_origin","j7_plan_region_dest","j8_purpose","j9_purpose_to","j10_purpose_from","j11_main_transport","j12_shortwalk","j13_num_stages_excl_shortwalk","j14_length_excl_shortwalk","j15_mi_exc_shortwalk","j16_freq_journey","j17_day_of_week","j18_day_of_recording_period","j19_journey_duration","j20_mins","j21_time_start","j22_time_end","j24_wait_time","j25_pct_time_wait","j26_length_inc_shortwalk","j27_mi_inc_shortwalk","j28_num_stages_inc_shortwalk","j30_why_not_vehicle","j31_mean_overall_speed"
"1",4,46,1,1,"DNA",6,"DNA",6,13,13,"To/ from work","DNA","DNA","Private car/van/1orry",FALSE,2,"Under 1 mile",0.5,"DNA",6,1,"DNA",0,NA,NA,14,13,"Under 1 mile",0.5,1,8,9
"2",4,46,1,2,"DNA",6,"DNA",6,13,13,"To/ from work","DNA","DNA","Private car/van/1orry",FALSE,2,"Under 1 mile",0.5,"DNA",6,1,"DNA",0,NA,NA,14,13,"Under 1 mile",0.5,1,8,9
"3",4,46,1,3,"DNA",6,"DNA",6,13,13,"Social","DNA","DNA","Private car/van/1orry",FALSE,2,"2 to 2.9 miles",2,"DNA",6,1,"DNA",0,NA,NA,14,13,"2 to 2.9 miles",2,1,8,9
"4",4,46,1,4,"DNA",6,"DNA",6,13,13,"Social","DNA","DNA","Private car/van/1orry",FALSE,2,"2 to 2.9 miles",2,"DNA",6,1,"DNA",0,NA,NA,14,13,"2 to 2.9 miles",2,1,8,9
"5",4,46,1,5,"DNA",6,"DNA",6,13,13,"To/ from work","DNA","DNA","Private car/van/1orry",FALSE,2,"Under 1 mile",0.5,"DNA",6,1,"DNA",0,NA,NA,14,13,"Under 1 mile",0.5,1,8,9
"6",4,46,1,6,"DNA",6,"DNA",6,13,13,"To/ from work","DNA","DNA","Private car/van/1orry",FALSE,2,"Under 1 mile",0.5,"DNA",6,1,"DNA",0,NA,NA,14,13,"Under 1 mile",0.5,1,8,9
"7",4,46,1,1,"DNA",6,"DNA",6,13,13,"Sport (ADril)","DNA","DNA","Private car/van/1orry",FALSE,2,"5 to 9.9 miles",8,"DNA",7,2,"DNA",0,NA,NA,14,13,"5 to 9.9 miles",8,1,8,9
"8",4,46,1,2,"DNA",6,"DNA",6,13,13,"Sport (ADril)","DNA","DNA","Private car/van/1orry",FALSE,2,"5 to 9.9 miles",9,"DNA",7,2,"DNA",0,NA,NA,14,13,"5 to 9.9 miles",9,1,8,9
"9",4,46,1,1,"DNA",6,"DNA",6,13,13,"To/ from work","DNA","DNA","Private car/van/1orry",FALSE,2,"Under 1 mile",0.5,"DNA",1,3,"DNA",0,NA,NA,14,13,"Under 1 mile",0.5,1,8,9
"10",4,46,1,2,"DNA",6,"DNA",6,13,13,"In, course work","DNA","DNA","Private car/van/1orry",FALSE,2,"3 to 4.9 miles",3,"DNA",1,3,"DNA",0,NA,NA,14,13,"3 to 4.9 miles",3,1,8,9
"11",4,46,1,3,"DNA",6,"DNA",6,13,13,"In, course work","DNA","DNA","Private car/van/1orry",FALSE,2,"3 to 4.9 miles",3,"DNA",1,3,"DNA",0,NA,NA,14,13,"3 to 4.9 miles",3,1,8,9
"12",4,46,1,4,"DNA",6,"DNA",6,13,13,"Eating/drinking","DNA","DNA","Private car/van/1orry",FALSE,2,"2 to 2.9 miles",2,"DNA",1,3,"DNA",0,NA,NA,14,13,"2 to 2.9 miles",2,1,8,9
"13",4,46,1,5,"DNA",6,"DNA",6,13,13,"Eating/drinking","DNA","DNA","Private car/van/1orry",FALSE,2,"2 to 2.9 miles",2,"DNA",1,3,"DNA",0,NA,NA,14,13,"2 to 2.9 miles",2,1,8,9
"14",4,46,1,6,"DNA",6,"DNA",6,13,13,"To/ from work","DNA","DNA","Private car/van/1orry",FALSE,2,"Under 1 mile",0.5,"DNA",1,3,"DNA",0,NA,NA,14,13,"Under 1 mile",0.5,1,8,9
"15",4,46,1,1,"DNA",6,"DNA",6,13,13,"To/ from work","DNA","DNA","Private car/van/1orry",FALSE,2,"Under 1 mile",0.5,"DNA",2,4,"DNA",0,NA,NA,14,13,"Under 1 mile",0.5,1,8,9
"16",4,46,1,2,"DNA",6,"DNA",6,13,13,"To/ from work","DNA","DNA","Private car/van/1orry",FALSE,2,"Under 1 mile",0.5,"DNA",2,4,"DNA",0,NA,NA,14,13,"Under 1 mile",0.5,1,8,9
"17",4,46,1,3,"DNA",6,"DNA",6,13,13,"To/ from work","DNA","DNA","Private car/van/1orry",FALSE,2,"Under 1 mile",0.5,"DNA",2,4,"DNA",0,NA,NA,14,13,"Under 1 mile",0.5,1,8,9
"18",4,46,1,4,"DNA",6,"DNA",6,13,13,"In, course work","DNA","DNA","Private car/van/1orry",FALSE,2,"15 to 24.9 miles",20,"DNA",2,4,"DNA",0,NA,NA,14,13,"15 to 24.9 miles",20,1,8,9
"19",4,46,1,5,"DNA",6,"DNA",6,13,13,"In, course work","DNA","DNA","Private car/van/1orry",FALSE,2,"Under 1 mile",0.5,"DNA",2,4,"DNA",0,NA,NA,14,13,"Under 1 mile",0.5,1,8,9
"20",4,46,1,6,"DNA",6,"DNA",6,13,13,"In, course work","DNA","DNA","Private car/van/1orry",FALSE,2,"15 to 24.9 miles",20,"DNA",2,4,"DNA",0,NA,NA,14,13,"15 to 24.9 miles",20,1,8,9
"21",4,46,1,7,"DNA",6,"DNA",6,13,13,"To/ from work","DNA","DNA","Private car/van/1orry",FALSE,2,"Under 1 mile",0.5,"DNA",2,4,"DNA",0,NA,NA,14,13,"Under 1 mile",0.5,1,8,9
"22",4,46,1,1,"DNA",6,"DNA",6,13,13,"To/ from work","DNA","DNA","Private car/van/1orry",FALSE,2,"Under 1 mile",0.5,"DNA",3,5,"DNA",0,NA,NA,14,13,"Under 1 mile",0.5,1,8,9
"23",4,46,1,2,"DNA",6,"DNA",6,13,13,"To/ from work","DNA","DNA","Private car/van/1orry",FALSE,2,"Under 1 mile",0.5,"DNA",3,5,"DNA",0,NA,NA,14,13,"Under 1 mile",0.5,1,8,9
"24",4,46,1,3,"DNA",6,"DNA",6,13,13,"To/ from work","DNA","DNA","Private car/van/1orry",FALSE,2,"Under 1 mile",0.5,"DNA",3,5,"DNA",0,NA,NA,14,13,"Under 1 mile",0.5,1,8,9
"25",4,46,1,4,"DNA",6,"DNA",6,13,13,"To/ from work","DNA","DNA","Private car/van/1orry",FALSE,2,"Under 1 mile",0.5,"DNA",3,5,"DNA",0,NA,NA,14,13,"Under 1 mile",0.5,1,8,9
"26",4,46,1,5,"DNA",6,"DNA",6,13,13,"Social","DNA","DNA","Private car/van/1orry",FALSE,2,"10 to 14.9 miles",12,"DNA",3,5,"DNA",0,NA,NA,14,13,"10 to 14.9 miles",12,1,8,9
"27",4,46,1,6,"DNA",6,"DNA",6,13,13,"Social","DNA","DNA","Private car/van/1orry",FALSE,2,"15 to 24.9 miles",15,"DNA",3,5,"DNA",0,NA,NA,14,13,"15 to 24.9 miles",15,1,8,9
"28",4,46,1,1,"DNA",6,"DNA",6,13,13,"To/ from work","DNA","DNA","Private car/van/1orry",FALSE,2,"Under 1 mile",0.5,"DNA",4,6,"DNA",0,NA,NA,14,13,"Under 1 mile",0.5,1,8,9
"29",4,46,1,2,"DNA",6,"DNA",6,13,13,"In, course work","DNA","DNA","Private car/van/1orry",FALSE,2,"10 to 14.9 miles",10,"DNA",4,6,"DNA",0,NA,NA,14,13,"10 to 14.9 miles",10,1,8,9
"30",4,46,1,3,"DNA",6,"DNA",6,13,13,"To/ from work","DNA","DNA","Private car/van/1orry",FALSE,2,"10 to 14.9 miles",10,"DNA",4,6,"DNA",0,NA,NA,14,13,"10 to 14.9 miles",10,1,8,9
"31",4,46,1,4,"DNA",6,"DNA",6,13,13,"To/ from work","DNA","DNA","Private car/van/1orry",FALSE,2,"Under 1 mile",0.5,"DNA",4,6,"DNA",0,NA,NA,14,13,"Under 1 mile",0.5,1,8,9
"32",4,46,1,5,"DNA",6,"DNA",6,13,13,"To/ from work","DNA","DNA","Private car/van/1orry",FALSE,2,"Under 1 mile",0.5,"DNA",4,6,"DNA",0,NA,NA,14,13,"Under 1 mile",0.5,1,8,9
"33",4,46,1,1,"Home base",4,"Services",4,11,11,"To/ from work","Work","Home","Private car/van/1orry",FALSE,2,"Under 1 mile",0.5,"5+ times a week",5,7,"Under 15 mins",5,"0830 - 0844","0845 - 0859",1,1,"Under 1 mile",0.5,1,8,2
"34",4,46,1,2,"Services",4,"Services",3,11,11,"In, course work","In course work","Work","Private car/van/1orry",FALSE,2,"Under 1 mile",0.2,"Weekly",5,7,"Under 15 mins",4,"0900 - 0914","0900 - 0914",1,1,"Under 1 mile",0.2,1,8,1
"35",4,46,1,3,"Services",3,"Services",4,11,11,"In, course work","In course work","In course work","Private car/van/1orry",FALSE,2,"Under 1 mile",0.2,"Weekly",5,7,"Under 15 mins",4,"0915 - 0929","0915 - 0929",1,1,"Under 1 mile",0.2,1,8,1
"36",4,46,1,4,"Services",4,"Home base",4,11,11,"To/ from work","Home","In course work","Private car/van/1orry",FALSE,2,"Under 1 mile",0.5,"5+ times a week",5,7,"Under 15 mins",5,"1300 - 1329","1300 - 1329",1,1,"Under 1 mile",0.5,1,8,2
"37",4,46,1,5,"Home base",4,"Services",4,11,11,"To/ from work","Work","Home","Private car/van/1orry",FALSE,2,"Under 1 mile",0.5,"5+ times a week",5,7,"Under 15 mins",5,"1400 - 1429","1400 - 1429",1,1,"Under 1 mile",0.5,1,8,2
"38",4,46,1,6,"Services",4,"Services",4,11,11,"In, course work","In course work","Work","Private car/van/1orry",FALSE,6,"30 to 49.9 miles",39,"Monthly but less than weekly",5,7,"150 <3hrs",175,"1400 - 1429","1700 - 1714",1,1,"30 to 49.9 miles",39,5,8,3
"39",4,46,1,7,"Services",4,"Home base",4,11,11,"To/ from work","Home","In course work","Private car/van/1orry",FALSE,2,"Under 1 mile",0.5,"5+ times a week",5,7,"Under 15 mins",5,"1830 - 1859","1830 - 1859",1,1,"Under 1 mile",0.5,1,8,2
"40",4,46,2,1,"DNA",6,"DNA",6,13,13,"Social","DNA","DNA","Private car/van/1orry",FALSE,2,"2 to 2.9 miles",2,"DNA",6,1,"DNA",0,NA,NA,14,13,"2 to 2.9 miles",2,1,8,9
"41",4,46,2,2,"DNA",6,"DNA",6,13,13,"Social","DNA","DNA","Private car/van/1orry",FALSE,2,"2 to 2.9 miles",2,"DNA",6,1,"DNA",0,NA,NA,14,13,"2 to 2.9 miles",2,1,8,9
"42",4,46,2,1,"DNA",6,"DNA",6,13,13,"Personal business","DNA","DNA","Private car/van/1orry",FALSE,2,"15 to 24.9 miles",18,"DNA",1,3,"DNA",0,NA,NA,14,13,"15 to 24.9 miles",18,1,8,9
"43",4,46,2,2,"DNA",6,"DNA",6,13,13,"Personal business","DNA","DNA","Private car/van/1orry",FALSE,2,"15 to 24.9 miles",18,"DNA",1,3,"DNA",0,NA,NA,14,13,"15 to 24.9 miles",18,1,8,9
"44",4,46,2,1,"DNA",6,"DNA",6,13,13,"Shopping","DNA","DNA","Private car/van/1orry",FALSE,2,"Under 1 mile",0.2,"DNA",2,4,"DNA",0,NA,NA,14,13,"Under 1 mile",0.2,1,8,9
"45",4,46,2,2,"DNA",6,"DNA",6,13,13,"Shopping","DNA","DNA","Private car/van/1orry",FALSE,2,"Under 1 mile",0.2,"DNA",2,4,"DNA",0,NA,NA,14,13,"Under 1 mile",0.2,1,8,9
"46",4,46,2,3,"DNA",6,"DNA",6,13,13,"Escort","DNA","DNA","Private car/van/1orry",FALSE,2,"Under 1 mile",0.2,"DNA",2,4,"DNA",0,NA,NA,14,13,"Under 1 mile",0.2,1,8,9
"47",4,46,2,4,"DNA",6,"DNA",6,13,13,"Escort","DNA","DNA","Private car/van/1orry",FALSE,2,"Under 1 mile",0.2,"DNA",2,4,"DNA",0,NA,NA,14,13,"Under 1 mile",0.2,1,8,9
"48",4,46,2,1,"DNA",6,"DNA",6,13,13,"Social","DNA","DNA","Private car/van/1orry",FALSE,2,"5 to 9.9 miles",5,"DNA",3,5,"DNA",0,NA,NA,14,13,"5 to 9.9 miles",5,1,8,9
"49",4,46,2,2,"DNA",6,"DNA",6,13,13,"Social","DNA","DNA","Private car/van/1orry",FALSE,2,"5 to 9.9 miles",5,"DNA",3,5,"DNA",0,NA,NA,14,13,"5 to 9.9 miles",5,1,8,9
"50",4,46,2,1,"DNA",6,"DNA",6,13,13,"Social","DNA","DNA","Private car/van/1orry",FALSE,2,"2 to 2.9 miles",2,"DNA",4,6,"DNA",0,NA,NA,14,13,"2 to 2.9 miles",2,1,8,9
"51",4,46,2,2,"DNA",6,"DNA",6,13,13,"Social","DNA","DNA","Private car/van/1orry",FALSE,2,"2 to 2.9 miles",2,"DNA",4,6,"DNA",0,NA,NA,14,13,"2 to 2.9 miles",2,1,8,9
"52",4,46,2,1,"Home base",4,"Retai1 trade",3,11,11,"Shopping","Shopping","Home","Private car/van/1orry",FALSE,2,"Under 1 mile",0.2,"2-4 times a week",5,7,"Under 15 mins",3,"1500 - 1529","1500 - 1529",1,1,"Under 1 mile",0.2,1,8,1
"53",4,46,2,2,"Retai1 trade",3,"Home base",4,11,11,"Shopping","Home","Shopping","Private car/van/1orry",FALSE,2,"Under 1 mile",0.2,"2-4 times a week",5,7,"Under 15 mins",3,"1600 - 1629","1600 - 1629",1,1,"Under 1 mile",0.2,1,8,1
"54",4,46,2,3,"Home base",4,"Education",4,11,11,"Entertainment","Entertainment","Home","Walk",TRUE,1,"DNA",0,"Less frequent, Irregular",5,7,"Under 15 mins",3,"1930 - 1959","1930 - 1959",1,1,"Under 1 mile",0.1,1,8,1
"55",4,46,2,4,"Education",4,"Home base",4,11,11,"Entertainment","Home","Entertainment","Walk",TRUE,1,"DNA",0,"Less frequent, Irregular",5,7,"Under 15 mins",3,"2200 - 2229","2200 - 2229",1,1,"Under 1 mile",0.1,1,8,1
"56",4,582,1,1,"DNA",6,"DNA",6,13,13,"Shopping","DNA","DNA","Other stage bus",FALSE,2,"1 to 1.9 miles",1,"DNA",3,2,"DNA",0,NA,NA,14,13,"1 to 1.9 miles",1,1,8,9
"57",4,582,1,2,"DNA",6,"DNA",6,13,13,"Shopping","DNA","DNA","Other stage bus",FALSE,2,"1 to 1.9 miles",1,"DNA",3,2,"DNA",0,NA,NA,14,13,"1 to 1.9 miles",1,1,8,9
"58",4,596,1,1,"DNA",6,"DNA",6,13,13,"Personal business","DNA","DNA","Walk",FALSE,2,"1 to 1.9 miles",1,"DNA",7,2,"DNA",0,NA,NA,14,13,"1 to 1.9 miles",1,1,8,9
"59",4,596,1,2,"DNA",6,"DNA",6,13,13,"Personal business","DNA","DNA","Walk",FALSE,2,"1 to 1.9 miles",1,"DNA",7,2,"DNA",0,NA,NA,14,13,"1 to 1.9 miles",1,1,8,9
"60",4,596,1,1,"DNA",6,"DNA",6,13,13,"Personal business","DNA","DNA","Walk",FALSE,2,"1 to 1.9 miles",1,"DNA",4,6,"DNA",0,NA,NA,14,13,"1 to 1.9 miles",1,1,8,9
"61",4,596,1,1,"Home base",4,"Retai1 trade",2,3,3,"Shopping","Shopping","Home","Walk",TRUE,1,"DNA",0,NA,5,7,"Under 15 mins",10,"1500 - 1529","1500 - 1529",1,1,"Under 1 mile",0.5,1,8,1
"62",4,596,1,2,"Retai1 trade",2,"Home base",4,3,3,"Shopping","Home","Shopping","Walk",TRUE,1,"DNA",0,NA,5,7,"Under 15 mins",10,"1530 - 1559","1600 - 1629",1,1,"Under 1 mile",0.5,1,8,1
"63",4,596,1,3,"Home base",4,"Temp residence",4,3,3,"Social","Social","Home","Walk",FALSE,2,"1 to 1.9 miles",1,NA,5,7,"15 to 29 mins",20,"1630 - 1644","1645 - 1659",1,1,"1 to 1.9 miles",1,1,8,1
"64",4,596,1,4,"Temp residence",4,"Home base",4,3,3,"Social","Home","Social","Walk",FALSE,2,"1 to 1.9 miles",1,NA,5,7,"15 to 29 mins",20,"1930 - 1959","1930 - 1959",1,1,"1 to 1.9 miles",1,1,8,1
"65",4,596,1,5,"Home base",4,"Temp residence",4,3,3,"Social","Social","Home","Walk",TRUE,1,"DNA",0,NA,5,7,"Under 15 mins",5,"2000 - 2029","2000 - 2029",1,1,"Under 1 mile",0.1,1,8,1
"66",4,596,1,6,"Temp residence",4,"Home base",4,3,3,"Social","Home","Social","Walk",TRUE,1,"DNA",0,NA,5,7,"Under 15 mins",5,"2030 - 2059","2100 - 2129",1,1,"Under 1 mile",0.1,1,8,1
"67",4,1168,2,1,"DNA",6,"DNA",6,13,13,"Escort","DNA","DNA","Private car/van/1orry",FALSE,2,"15 to 24.9 miles",20,"DNA",1,1,"DNA",0,NA,NA,14,13,"15 to 24.9 miles",20,1,8,9
"68",4,1168,2,2,"DNA",6,"DNA",6,13,13,"Escort","DNA","DNA","Private car/van/1orry",FALSE,2,"15 to 24.9 miles",21,"DNA",1,1,"DNA",0,NA,NA,14,13,"15 to 24.9 miles",21,1,8,9
"69",4,1168,2,3,"DNA",6,"DNA",6,13,13,"Shopping","DNA","DNA","Private car/van/1orry",FALSE,2,"2 to 2.9 miles",2,"DNA",1,1,"DNA",0,NA,NA,14,13,"2 to 2.9 miles",2,1,8,9
"70",4,1168,2,4,"DNA",6,"DNA",6,13,13,"Shopping","DNA","DNA","Private car/van/1orry",FALSE,2,"2 to 2.9 miles",2,"DNA",1,1,"DNA",0,NA,NA,14,13,"2 to 2.9 miles",2,1,8,9
"71",4,1168,2,5,"DNA",6,"DNA",6,13,13,"Escort","DNA","DNA","Private car/van/1orry",FALSE,2,"15 to 24.9 miles",22,"DNA",1,1,"DNA",0,NA,NA,14,13,"15 to 24.9 miles",22,1,8,9
"72",4,1168,2,6,"DNA",6,"DNA",6,13,13,"Escort","DNA","DNA","Private car/van/1orry",FALSE,2,"15 to 24.9 miles",23,"DNA",1,1,"DNA",0,NA,NA,14,13,"15 to 24.9 miles",23,1,8,9
"73",4,1168,2,1,"DNA",6,"DNA",6,13,13,"Escort","DNA","DNA","Private car/van/1orry",FALSE,2,"15 to 24.9 miles",21,"DNA",6,6,"DNA",0,NA,NA,14,13,"15 to 24.9 miles",21,1,8,9
"74",4,1168,2,2,"DNA",6,"DNA",6,13,13,"Escort","DNA","DNA","Private car/van/1orry",FALSE,2,"15 to 24.9 miles",21,"DNA",6,6,"DNA",0,NA,NA,14,13,"15 to 24.9 miles",21,1,8,9
"75",4,1205,1,1,"DNA",6,"DNA",6,13,13,"Escort","DNA","DNA","Private car/van/1orry",FALSE,2,"5 to 9.9 miles",5,"DNA",1,1,"DNA",0,NA,NA,14,13,"5 to 9.9 miles",5,1,8,9
"76",4,1205,1,2,"DNA",6,"DNA",6,13,13,"In, course work","DNA","DNA","Private car/van/1orry",FALSE,3,"50 to 99.9 miles",73,"DNA",1,1,"DNA",0,NA,NA,14,13,"50 to 99.9 miles",73,2,8,9
"77",4,1205,1,3,"DNA",6,"DNA",6,13,13,"In, course work","DNA","DNA","Private car/van/1orry",FALSE,3,"50 to 99.9 miles",72,"DNA",1,1,"DNA",0,NA,NA,14,13,"50 to 99.9 miles",72,2,8,9
"78",4,1205,1,1,"DNA",6,"DNA",6,13,13,"Escort","DNA","DNA","Private car/van/1orry",FALSE,2,"5 to 9.9 miles",5,"DNA",2,2,"DNA",0,NA,NA,14,13,"5 to 9.9 miles",5,1,8,9
"79",4,1205,1,2,"DNA",6,"DNA",6,13,13,"Escort","DNA","DNA","Private car/van/1orry",FALSE,2,"5 to 9.9 miles",5,"DNA",2,2,"DNA",0,NA,NA,14,13,"5 to 9.9 miles",5,1,8,9
"80",4,1205,1,3,"DNA",6,"DNA",6,13,13,"Escort","DNA","DNA","Private car/van/1orry",FALSE,2,"3 to 4.9 miles",3,"DNA",2,2,"DNA",0,NA,NA,14,13,"3 to 4.9 miles",3,1,8,9
"81",4,1205,1,4,"DNA",6,"DNA",6,13,13,"Escort","DNA","DNA","Private car/van/1orry",FALSE,2,"3 to 4.9 miles",3,"DNA",2,2,"DNA",0,NA,NA,14,13,"3 to 4.9 miles",3,1,8,9
"82",4,1205,1,5,"DNA",6,"DNA",6,13,13,"Personal business","DNA","DNA","Private car/van/1orry",FALSE,2,"3 to 4.9 miles",4,"DNA",2,2,"DNA",0,NA,NA,14,13,"3 to 4.9 miles",4,1,8,9
"83",4,1205,1,6,"DNA",6,"DNA",6,13,13,"Shopping","DNA","DNA","Private car/van/1orry",FALSE,2,"1 to 1.9 miles",1,"DNA",2,2,"DNA",0,NA,NA,14,13,"1 to 1.9 miles",1,1,8,9
"84",4,1205,1,7,"DNA",6,"DNA",6,13,13,"Shopping","DNA","DNA","Private car/van/1orry",FALSE,2,"3 to 4.9 miles",3,"DNA",2,2,"DNA",0,NA,NA,14,13,"3 to 4.9 miles",3,1,8,9
"85",4,1205,1,1,"DNA",6,"DNA",6,13,13,"Escort","DNA","DNA","Private car/van/1orry",FALSE,2,"5 to 9.9 miles",5,"DNA",3,3,"DNA",0,NA,NA,14,13,"5 to 9.9 miles",5,1,8,9
"86",4,1205,1,2,"DNA",6,"DNA",6,13,13,"Escort","DNA","DNA","Private car/van/1orry",FALSE,2,"5 to 9.9 miles",5,"DNA",3,3,"DNA",0,NA,NA,14,13,"5 to 9.9 miles",5,1,8,9
"87",4,1205,1,3,"DNA",6,"DNA",6,13,13,"Escort","DNA","DNA","Private car/van/1orry",FALSE,2,"3 to 4.9 miles",3,"DNA",3,3,"DNA",0,NA,NA,14,13,"3 to 4.9 miles",3,1,8,9
"88",4,1205,1,4,"DNA",6,"DNA",6,13,13,"Escort","DNA","DNA","Private car/van/1orry",FALSE,2,"3 to 4.9 miles",3,"DNA",3,3,"DNA",0,NA,NA,14,13,"3 to 4.9 miles",3,1,8,9
"89",4,1205,1,5,"DNA",6,"DNA",6,13,13,"Escort","DNA","DNA","Private car/van/1orry",FALSE,2,"5 to 9.9 miles",5,"DNA",3,3,"DNA",0,NA,NA,14,13,"5 to 9.9 miles",5,1,8,9
"90",4,1205,1,6,"DNA",6,"DNA",6,13,13,"Shopping","DNA","DNA","Private car/van/1orry",FALSE,2,"3 to 4.9 miles",4,"DNA",3,3,"DNA",0,NA,NA,14,13,"3 to 4.9 miles",4,1,8,9
"91",4,1205,1,7,"DNA",6,"DNA",6,13,13,"Shopping","DNA","DNA","Private car/van/1orry",FALSE,2,"3 to 4.9 miles",4,"DNA",3,3,"DNA",0,NA,NA,14,13,"3 to 4.9 miles",4,1,8,9
"92",4,1205,1,1,"DNA",6,"DNA",6,13,13,"Escort","DNA","DNA","Private car/van/1orry",FALSE,2,"5 to 9.9 miles",5,"DNA",4,4,"DNA",0,NA,NA,14,13,"5 to 9.9 miles",5,1,8,9
"93",4,1205,1,2,"DNA",6,"DNA",6,13,13,"Escort","DNA","DNA","Private car/van/1orry",FALSE,2,"5 to 9.9 miles",5,"DNA",4,4,"DNA",0,NA,NA,14,13,"5 to 9.9 miles",5,1,8,9
"94",4,1205,1,3,"DNA",6,"DNA",6,13,13,"Escort","DNA","DNA","Private car/van/1orry",FALSE,2,"3 to 4.9 miles",3,"DNA",4,4,"DNA",0,NA,NA,14,13,"3 to 4.9 miles",3,1,8,9
"95",4,1205,1,4,"DNA",6,"DNA",6,13,13,"Escort","DNA","DNA","Private car/van/1orry",FALSE,2,"3 to 4.9 miles",3,"DNA",4,4,"DNA",0,NA,NA,14,13,"3 to 4.9 miles",3,1,8,9
"96",4,1205,1,5,"DNA",6,"DNA",6,13,13,"In, course work","DNA","DNA","Private car/van/1orry",FALSE,2,"3 to 4.9 miles",3,"DNA",4,4,"DNA",0,NA,NA,14,13,"3 to 4.9 miles",3,1,8,9
"97",4,1205,1,6,"DNA",6,"DNA",6,13,13,"In, course work","DNA","DNA","Private car/van/1orry",FALSE,2,"3 to 4.9 miles",3,"DNA",4,4,"DNA",0,NA,NA,14,13,"3 to 4.9 miles",3,1,8,9
"98",4,1205,1,1,"DNA",6,"DNA",6,13,13,"Escort","DNA","DNA","Private car/van/1orry",FALSE,2,"5 to 9.9 miles",5,"DNA",5,5,"DNA",0,NA,NA,14,13,"5 to 9.9 miles",5,1,8,9
"99",4,1205,1,2,"DNA",6,"DNA",6,13,13,"Escort","DNA","DNA","Private car/van/1orry",FALSE,2,"5 to 9.9 miles",5,"DNA",5,5,"DNA",0,NA,NA,14,13,"5 to 9.9 miles",5,1,8,9
"100",4,1205,1,3,"DNA",6,"DNA",6,13,13,"Escort","DNA","DNA","Private car/van/1orry",FALSE,2,"3 to 4.9 miles",3,"DNA",5,5,"DNA",0,NA,NA,14,13,"3 to 4.9 miles",3,1,8,9
"101",4,1205,1,4,"DNA",6,"DNA",6,13,13,"Escort","DNA","DNA","Private car/van/1orry",FALSE,2,"3 to 4.9 miles",3,"DNA",5,5,"DNA",0,NA,NA,14,13,"3 to 4.9 miles",3,1,8,9
"102",4,1205,1,5,"DNA",6,"DNA",6,13,13,"Personal business","DNA","DNA","Private car/van/1orry",FALSE,2,"3 to 4.9 miles",4,"DNA",5,5,"DNA",0,NA,NA,14,13,"3 to 4.9 miles",4,1,8,9
"103",4,1205,1,6,"DNA",6,"DNA",6,13,13,"Personal business","DNA","DNA","Private car/van/1orry",FALSE,2,"3 to 4.9 miles",4,"DNA",5,5,"DNA",0,NA,NA,14,13,"3 to 4.9 miles",4,1,8,9
"104",4,1205,1,7,"DNA",6,"DNA",6,13,13,"Personal business","DNA","DNA","Private car/van/1orry",FALSE,2,"3 to 4.9 miles",4,"DNA",5,5,"DNA",0,NA,NA,14,13,"3 to 4.9 miles",4,1,8,9
"105",4,1205,1,8,"DNA",6,"DNA",6,13,13,"Personal business","DNA","DNA","Private car/van/1orry",FALSE,2,"3 to 4.9 miles",4,"DNA",5,5,"DNA",0,NA,NA,14,13,"3 to 4.9 miles",4,1,8,9
"106",4,1205,1,1,"DNA",6,"DNA",6,13,13,"Escort","DNA","DNA","Private car/van/1orry",FALSE,2,"3 to 4.9 miles",3,"DNA",6,6,"DNA",0,NA,NA,14,13,"3 to 4.9 miles",3,1,8,9
"107",4,1205,1,2,"DNA",6,"DNA",6,13,13,"Escort","DNA","DNA","Private car/van/1orry",FALSE,2,"3 to 4.9 miles",3,"DNA",6,6,"DNA",0,NA,NA,14,13,"3 to 4.9 miles",3,1,8,9
"108",4,1205,1,3,"DNA",6,"DNA",6,13,13,"Shopping","DNA","DNA","Private car/van/1orry",FALSE,2,"3 to 4.9 miles",3,"DNA",6,6,"DNA",0,NA,NA,14,13,"3 to 4.9 miles",3,1,8,9
"109",4,1205,1,4,"DNA",6,"DNA",6,13,13,"Eating/drinking","DNA","DNA","Private car/van/1orry",FALSE,2,"10 to 14.9 miles",12,"DNA",6,6,"DNA",0,NA,NA,14,13,"10 to 14.9 miles",12,1,8,9
"110",4,1205,1,5,"DNA",6,"DNA",6,13,13,"Shopping","DNA","DNA","Private car/van/1orry",FALSE,2,"5 to 9.9 miles",6,"DNA",6,6,"DNA",0,NA,NA,14,13,"5 to 9.9 miles",6,1,8,9
"111",4,1205,1,6,"DNA",6,"DNA",6,13,13,"Shopping","DNA","DNA","Private car/van/1orry",FALSE,2,"10 to 14.9 miles",13,"DNA",6,6,"DNA",0,NA,NA,14,13,"10 to 14.9 miles",13,1,8,9
"112",4,1205,1,7,"DNA",6,"DNA",6,13,13,"Shopping","DNA","DNA","Private car/van/1orry",FALSE,2,"2 to 2.9 miles",2,"DNA",6,6,"DNA",0,NA,NA,14,13,"2 to 2.9 miles",2,1,8,9
